Taille du terrain : 1
Nombre de cellules par direction : 700
Vecteur vitesse : [0, 0]
Position initiale du foyer (col, ligne) : 350, 350
OpenMP threads: 4
step,update_time,display_time,total_time
0,352,55815,57122
1,31,38937,39066
2,35,36383,36452
3,44,39208,39263
4,36,36600,36653
5,32,36529,36573
6,45,37781,37844
7,50,37505,37574
8,45,36486,36549
9,66,36431,36510
10,55,36342,36410
11,52,36405,36469
12,75,36987,37077
13,70,36927,37015
14,75,36626,36716
15,65,37068,37148
16,79,36848,36944
17,98,36547,36665
18,93,38240,38351
19,103,37538,37661
20,90,38872,38985
21,98,34600,34720
22,98,35673,35778
23,108,35153,35273
24,127,35386,35520
25,128,35867,36004
26,133,36538,36695
27,135,37313,37472
28,161,37538,37723
29,149,37764,37940
30,166,39322,39512
31,169,39240,39434
32,204,37912,38142
33,191,35890,36105
34,200,36745,36957
35,219,35672,35900
36,185,36429,36624
37,253,36103,36365
38,213,36137,36361
39,226,36669,36907
40,292,35152,35454
41,315,35447,35771
42,286,36026,36319
43,342,35309,35658
44,303,35669,35979
45,420,36162,36589
46,374,35715,36097
47,338,36071,36416
48,381,35343,35730
49,433,35404,35846
50,423,35489,35919
51,464,35318,35789
52,475,35858,36341
53,440,35601,36048
54,492,35221,35722
55,510,35135,35652
56,594,36482,37085
57,603,35288,35899
58,595,36208,36813
59,616,36611,37237
60,634,35501,36147
61,657,36091,36757
62,713,35676,36397
63,654,35924,36585
64,755,35068,35831
65,746,35661,36417
66,768,35900,36678
67,849,35544,36400
68,828,35549,36386
69,921,35969,36897
70,804,36113,36924
71,838,36024,36869
72,902,35425,36333
73,1049,36289,37345
74,1026,36209,37243
75,1109,35635,36752
76,1082,34879,35971
77,963,35203,36175
78,1099,35184,36290
79,1073,34981,36061
80,1289,35436,36733
81,1302,34785,36094
82,1137,35324,36469
83,1207,35476,36698
84,1263,34992,36267
85,1362,35407,36778
86,1431,35040,36481
87,1338,35123,36469
88,1283,35473,36764
89,1313,35973,37293
90,1569,36129,37706
91,1378,36330,37720
92,1638,35487,37131
93,1642,34951,36603
94,1641,34780,36429
95,1403,34774,36187
96,1595,34612,36216
97,1534,35613,37155
98,1502,35034,36545
99,1560,34603,36172
100,1590,34783,36381
101,1920,35879,37806
102,1926,34836,36769
103,1944,34435,36389
104,1819,35009,36835
105,2022,36207,38235
106,2674,36100,38801
107,1806,34932,36752
108,2056,35055,37122
109,2240,36091,38341
110,2271,35142,37425
111,1722,35099,36833
112,1896,35797,37705
113,2052,35047,37110
114,2146,35923,38080
