Taille du terrain : 1
Nombre de cellules par direction : 700
Vecteur vitesse : [0, 0]
Position initiale du foyer (col, ligne) : 350, 350
OpenMP threads: 3
step,update_time,display_time,total_time
0,217,63184,64348
1,24,37887,38011
2,32,35012,35077
3,32,37044,37092
4,28,35358,35403
5,31,34936,34983
6,37,34793,34847
7,43,36144,36205
8,45,35417,35480
9,56,36655,36723
10,49,35517,35580
11,76,35850,35939
12,48,35094,35154
13,67,35655,35735
14,67,35466,35550
15,68,35279,35361
16,92,35642,35748
17,84,36633,36728
18,80,36010,36111
19,100,34961,35078
20,74,34997,35082
21,93,35042,35146
22,99,35126,35247
23,111,35247,35377
24,106,35714,35841
25,124,36973,37125
26,136,37006,37168
27,140,36290,36456
28,147,36116,36296
29,160,44344,44529
30,203,45709,45942
31,173,37023,37223
32,209,37713,37959
33,205,35289,35518
34,193,34845,35062
35,222,35363,35604
36,225,35388,35632
37,227,34979,35224
38,235,35384,35635
39,230,35144,35392
40,250,35102,35369
41,277,35004,35297
42,284,35283,35583
43,293,35751,36061
44,363,34661,35044
45,342,35655,36006
46,338,34391,34737
47,342,34981,35330
48,355,34852,35215
49,396,34372,34775
50,380,34408,34798
51,380,34734,35123
52,425,34492,34924
53,418,34882,35310
54,419,34908,35336
55,469,34723,35202
56,474,34758,35242
57,470,34929,35408
58,499,35117,35623
59,531,35306,35847
60,551,35367,35925
61,586,34910,35503
62,568,35563,36141
63,574,35197,35778
64,604,35324,35938
65,621,35076,35710
66,756,35193,35959
67,722,34979,35711
68,775,34928,35711
69,773,34856,35639
70,837,34788,35634
71,859,34950,35817
72,834,35417,36258
73,854,35207,36069
74,905,34797,35710
75,912,35067,35987
76,915,34797,35721
77,994,34957,35960
78,1038,34709,35756
79,1047,34924,35981
80,1038,34797,35844
81,1155,34838,36003
82,1137,35140,36286
83,1187,34842,36039
84,1175,34934,36119
85,1160,34696,35866
86,1219,35280,36507
87,1263,34468,35741
88,1283,35163,36459
89,1280,34792,36088
90,1333,34511,35859
91,1451,35453,36917
92,1413,34805,36232
93,1523,36402,37937
94,1401,34507,35921
95,2280,34272,36578
96,1384,35034,36429
97,1470,35148,36632
98,1504,35388,36903
99,1485,34724,36217
100,1531,34052,35592
101,1560,34378,35944
102,1569,34542,36118
103,1598,35531,37137
104,1628,36067,37702
105,1664,34697,36368
106,1683,35391,37082
107,1710,35231,36952
108,1737,34760,36507
109,1900,34611,36522
110,1943,34692,36643
111,1909,34898,36814
112,1940,34929,36876
113,1974,35497,37479
114,1986,35140,37134
115,2061,35183,37251
116,2198,36922,39136
117,2331,37654,40008
118,2226,35005,37251
119,2201,34793,37008
120,2290,35360,37659
121,2311,34822,37141
122,2335,34862,37205
123,2426,34984,37417
124,2525,35293,37827
125,2538,34981,37527
126,2602,34735,37344
127,2583,35064,37654
128,2690,34251,36949
129,2714,36041,38767
130,2691,34556,37258
131,3344,34991,38343
132,2815,34938,37760
133,2855,34638,37501
134,2899,34600,37517
135,2959,34725,37697
136,3117,36073,39203
137,3057,35256,38320
138,3041,35319,38368
139,3188,35367,38563
140,3163,35274,38447
141,3228,35748,38984
142,3325,35263,38595
143,3339,35124,38476
144,3358,35317,38686
145,3359,34179,37547
146,3427,34492,37932
147,3457,34457,37921
148,3468,34446,37922
149,3584,34529,38121
150,3584,34117,37709
151,3632,35009,38649
152,3714,34383,38108
153,3800,35324,39132
154,4012,35088,39108
155,3813,35534,39357
156,3903,34958,38869
157,4009,36523,40544
158,4064,36137,40209
159,4062,34952,39022
160,4169,34665,38849
161,4173,35428,39618
162,4301,34390,38707
163,4345,34017,38371
164,4408,34286,38702
165,4421,34945,39378
166,4456,34902,39367
167,4593,34202,38803
168,4439,35322,39769
169,4602,35290,39904
170,4654,36113,40777
171,4785,35949,40747
172,4867,36047,40923
173,4906,35736,40652
174,5026,34818,39852
175,5048,34771,39826
176,5044,34848,39900
177,5050,35525,40587
178,5046,35368,40422
179,5256,34290,39554
180,5341,36429,41783
181,5309,35261,40579
182,5492,34843,40344
183,5561,34055,39625
184,5520,34614,40142
185,5635,34805,40452
186,5914,34827,40751
187,5125,36583,41720
188,5068,35647,40725
189,5280,34796,40086
190,5325,35844,41182
191,5479,35503,40993
192,5592,36507,42113
193,5985,35465,41464
194,6056,35663,41734
195,6028,34848,40891
196,6308,35906,42231
197,6238,35846,42096
198,6263,34669,40945
199,6405,35452,41869
200,6478,35479,41970
201,6485,34915,41414
202,6567,35855,42435
203,6681,35168,41861
204,6857,35384,42256
205,6772,35885,42671
206,6752,34190,40955
207,6919,36360,43290
208,6858,34938,41808
209,7005,34936,41957
210,7193,35080,42286
211,7307,36219,43541
212,7349,35003,42365
213,7425,36571,44010
214,7550,37095,44659
215,7471,37803,45286
216,7635,36154,43803
217,7712,35847,43580
218,7834,35929,43779
219,7895,35899,43812
220,7934,35812,43760
221,7962,35873,43850
222,8062,35994,44070
223,7993,36013,44020
224,8306,36250,44577
225,8267,36156,44439
226,8336,35357,43710
227,8336,35058,43410
228,8517,35721,44256
229,8630,36588,45232
230,8548,36743,45304
231,8926,35413,44358
232,8894,35862,44777
233,8956,34590,43566
234,10093,35281,45398
235,9098,34789,43903
236,9271,34534,43820
237,9159,34372,43546
