Taille du terrain : 1
Nombre de cellules par direction : 700
Vecteur vitesse : [0, 0]
Position initiale du foyer (col, ligne) : 350, 350
OpenMP threads: 10
step,update_time,display_time,total_time
0,936,49749,80504
1,301,39621,40061
2,40,37023,37103
3,47,39024,39086
4,47,36497,36562
5,41,37559,37613
6,52,43688,43758
7,258,36564,36842
8,57,37068,37140
9,61,37466,37540
10,63,41983,42059
11,63,36192,36269
12,65,36705,36782
13,65,36512,36592
14,173,37793,37987
15,89,36442,36550
16,81,36636,36733
17,90,36224,36330
18,100,37815,37926
19,151,37521,37688
20,122,37349,37489
21,107,37750,37875
22,141,37271,37434
23,151,37582,37755
24,163,37634,37817
25,175,37401,37596
26,152,36568,36740
27,180,36710,36911
28,198,37309,37526
29,206,37480,37707
30,655,36921,37595
31,221,36999,37238
32,192,39202,39412
33,252,37327,37601
34,259,37195,37478
35,278,36842,37143
36,275,37490,37787
37,287,37207,37517
38,309,36502,36832
39,248,36452,36719
40,319,37060,37398
41,734,37371,38123
42,276,36669,36966
43,368,35959,36346
44,446,36365,36823
45,474,36560,37047
46,493,36701,37211
47,477,36492,36992
48,540,36162,36716
49,561,36432,37006
50,605,36295,36913
51,416,36684,37113
52,662,36529,37205
53,465,36398,36879
54,628,36551,37200
55,640,36445,37100
56,489,36448,36956
57,755,37173,37945
58,698,37261,37974
59,753,36640,37408
60,714,36918,37646
61,1019,37265,38301
62,748,36781,37545
63,758,37485,38258
64,1408,37357,38789
65,734,36598,37351
66,714,36539,37272
67,920,36404,37343
68,1039,36070,37127
69,971,35953,36936
70,836,35995,36841
71,923,35743,36676
72,1125,35957,37093
73,853,36088,36952
74,1230,36433,37673
75,1242,35743,36999
76,957,36603,37571
77,1295,37492,38797
78,1074,36392,37485
79,1006,36555,37577
80,1233,36192,37441
81,1079,36264,37358
82,1533,36149,37696
83,1086,36176,37276
84,1168,35980,37160
85,1181,36085,37280
86,1182,36023,37219
87,1261,35977,37253
88,1253,36113,37378
89,1269,35906,37186
90,1319,35893,37223
91,1408,36192,37610
92,1430,35925,37367
93,1997,36345,38352
94,1327,36229,37566
95,1368,38069,39452
96,1538,35726,37283
97,1380,35943,37333
98,1842,35567,37419
99,1550,35694,37252
100,1462,36193,37664
101,1822,37353,39183
102,1600,35548,37156
103,1567,36259,37835
104,1660,36057,37726
105,1836,36246,38090
106,1912,36135,38055
107,2414,36616,39039
108,1748,36586,38342
109,1742,36394,38145
110,1785,35873,37666
111,1847,36122,37978
112,1901,36579,38489
113,2152,37243,39404
114,2017,36154,38180
115,1972,36014,37995
116,2015,35409,37434
117,2033,35921,37965
118,2114,36221,38345
119,2179,36500,38688
120,2194,35748,37951
121,2383,35490,37883
122,2254,35649,37912
123,2317,36272,38597
124,2327,35799,38135
125,2328,36392,38729
126,2371,35592,37973
127,2512,35896,38417
128,2542,36795,39347
129,2549,35454,38012
130,2650,35790,38449
131,3320,35792,39121
132,2717,36073,38802
133,2804,36499,39312
134,3050,36578,39637
135,2802,36402,39213
136,2797,36227,39033
137,2935,35946,38891
138,2861,37039,39909
139,2937,35548,38494
140,2987,35834,38830
141,3072,35521,38602
142,3081,35487,38577
143,3166,35748,38923
144,3304,35974,39287
145,3175,36484,39668
146,3299,36093,39401
147,3331,36200,39542
148,3283,36556,39848
149,3338,36346,39693
150,3420,36286,39715
151,3503,36149,39661
