Taille du terrain : 1
Nombre de cellules par direction : 700
Vecteur vitesse : [0, 0]
Position initiale du foyer (col, ligne) : 350, 350
OpenMP threads: 3
step,update_time,display_time,total_time
0,334,60687,65409
1,26,39435,39561
2,32,35757,35824
3,38,38470,38524
4,34,36533,36585
5,38,36564,36614
6,41,38097,38157
7,39,36374,36432
8,80,36295,36396
9,67,36202,36284
10,59,36060,36133
11,51,36287,36349
12,66,37301,37378
13,114,40110,40247
14,121,36320,36460
15,70,37117,37206
16,150,36668,36837
17,98,36266,36382
18,84,36663,36760
19,180,36182,36376
20,99,35799,35909
21,116,36283,36416
22,139,35982,36140
23,241,36453,36710
24,261,36088,36367
25,151,35824,35993
26,171,36242,36432
27,164,36034,36213
28,198,35809,36026
29,375,36446,36838
30,231,35768,36017
31,408,36443,36867
32,272,38190,38481
33,250,36515,36785
34,506,35661,36184
35,296,35738,36051
36,458,36304,36780
37,582,36432,37034
38,298,36090,36405
39,367,35918,36301
40,373,35865,36256
41,440,35969,36426
42,386,35878,36280
43,458,35737,36214
44,473,36141,36630
45,484,36795,37287
46,458,36177,36651
47,497,35672,36184
48,517,35782,36310
49,772,35709,36492
50,572,35951,36534
51,526,36322,36863
52,522,37712,38246
53,502,36147,36667
54,506,35925,36445
55,661,35847,36520
56,649,35964,36624
57,674,35799,36485
58,726,35982,36720
59,726,36147,36885
60,821,36020,36853
61,814,35987,36813
62,859,36255,37129
63,841,36328,37181
64,924,36346,37284
65,926,36116,37059
66,932,35706,36652
67,1048,35935,37005
68,1178,36241,37435
69,1138,36450,37597
70,1086,35845,36938
71,1237,36161,37408
72,1147,36628,37782
73,1225,36672,37904
74,1277,36494,37779
75,1663,36615,38286
76,1255,35966,37231
77,1284,36458,37751
78,1357,35914,37288
79,1560,36872,38448
80,1223,36055,37293
81,1446,35704,37165
82,1514,36356,37883
83,1549,36379,37940
84,1673,35602,37287
85,1625,36886,38525
86,1828,36509,38351
87,1693,36105,37812
88,1786,36020,37818
89,1875,36847,38735
90,1820,36424,38256
91,1900,36279,38191
92,1943,36050,38007
93,2096,36604,38712
94,1925,36011,37950
95,1967,36240,38221
96,2228,38773,41016
97,2069,36371,38459
98,2148,37066,39232
99,2220,35846,38085
100,2285,35774,38077
101,2388,35654,38055
102,2404,36224,38638
103,2283,35658,37950
104,2353,36771,39134
105,2414,35829,38253
106,2507,35713,38231
107,2474,36274,38759
108,2595,35367,37972
109,2709,36486,39205
110,2695,36516,39228
111,2741,36285,39043
112,2864,36230,39113
113,2989,36595,39601
114,2987,37199,40203
115,2933,36011,38961
116,3101,35861,38979
117,3099,36444,39559
118,3193,36239,39449
119,3273,36027,39317
120,3410,36766,40195
121,3420,36464,39901
122,4015,38855,42890
123,3586,35980,39583
124,3666,36290,39972
125,3674,36154,39846
126,3688,35901,39607
127,3767,36150,39935
128,3943,38238,42198
129,3949,36518,40486
130,3994,37037,41049
131,4599,36022,40639
132,4165,36507,40688
133,4340,36478,40829
134,4244,36713,40967
135,4295,35862,40169
136,4238,36641,40889
137,4352,36497,40861
138,4318,36600,40928
139,4412,37032,41453
140,4508,36630,41148
141,4622,36229,40870
142,4861,37200,42078
143,4838,36454,41310
144,4836,36270,41124
145,5032,36038,41087
146,5194,35923,41135
147,5315,36366,41700
148,5166,36517,41701
149,5472,36689,42179
150,5422,37067,42507
151,5415,36145,41576
152,5664,35975,41657
153,5683,36772,42472
154,5817,35962,41797
155,5792,35999,41813
156,6023,36724,42766
157,6044,36057,42119
158,6136,36588,42743
159,6176,36148,42342
160,6534,38096,44653
161,6501,36123,42644
162,6461,36245,42723
163,6670,36326,43015
164,6557,36909,43482
165,6509,37113,43635
166,6632,35983,42629
167,6770,37035,43818
168,6683,35647,42344
169,6821,36318,43152
170,6886,35910,42810
171,7154,36540,43709
172,7491,36029,43540
173,7494,35882,43393
174,7704,36014,43736
175,7686,36015,43720
176,7824,35884,43726
177,7810,38989,46818
178,6723,36930,43672
179,7822,36888,44729
180,7953,36454,44431
181,8172,36707,44898
182,8354,36237,44609
183,8534,36333,44885
184,8631,37070,45720
185,8562,36817,45399
186,8830,36171,45020
187,7974,36385,44378
188,8283,36627,44929
189,8475,35924,44418
190,8600,35830,44449
191,8482,35538,44039
192,9810,36573,46409
193,8809,36052,44880
194,8935,38383,47338
195,8507,36702,45228
196,8640,37020,45675
197,8761,36361,45136
198,8751,35987,44754
199,8978,36060,45053
200,9052,35945,45011
201,8728,35377,44121
202,9148,36419,45584
203,10423,36355,46801
204,9835,36478,46332
205,9956,36302,46278
206,10200,36111,46331
207,10092,36684,46796
208,10031,37048,47097
209,10326,36040,46386
210,10502,36552,47073
211,10826,36702,47549
212,10915,36646,47582
213,10901,35991,46912
214,10943,36446,47408
215,11003,36923,47944
216,11238,35725,46982
217,11491,36152,47663
218,11618,36314,47953
219,11842,37629,49492
220,12577,36778,49378
221,12951,36746,49721
222,11584,36154,47755
223,11677,36649,48345
224,12814,37349,50189
225,12519,36439,48979
226,12549,36005,48574
227,12646,36489,49154
228,12615,37245,49879
229,12838,37156,50014
230,12479,35639,48136
231,12668,37417,50103
232,12814,37181,50011
233,12905,37355,50277
234,13955,36277,50256
235,13797,37542,51362
236,13888,36935,50843
237,14038,36681,50738
238,14172,36712,50904
239,14338,39554,53915
240,15852,36459,52334
241,15052,36785,51859
242,14894,36597,51511
243,15038,36745,51805
244,14878,36840,51743
245,14925,36325,51273
246,15204,36814,52039
247,15332,36830,52184
248,15618,37136,52777
249,16131,37477,53631
250,16018,36257,52295
251,15734,36782,52536
252,15749,37218,52986
253,15834,36710,52564
254,16110,36645,52775
255,15827,36478,52326
256,17089,36860,53973
257,16990,36998,54008
258,16873,35966,52861
259,16886,35900,52807
260,16522,37102,53644
261,16671,35853,52543
262,16835,35626,52481
263,17003,36524,53546
264,18996,36072,55089
265,17586,36305,53913
266,18598,36147,54766
267,18470,37201,55695
268,18379,36907,55308
269,19152,37434,56608
270,18545,37093,55661
271,18857,36509,55389
272,19206,36965,56191
273,18005,37298,55326
274,18320,36132,54475
275,19071,36103,55204
276,19310,36475,55806
277,19676,36132,55830
278,20529,37598,58147
279,18034,37091,55148
280,20465,36260,56748
281,19515,36339,55874
282,19150,37705,56873
283,19634,36442,56095
284,19586,36149,55752
285,19824,36269,56111
286,19851,36125,55994
287,20361,35794,56175
288,22320,36364,58705
289,21650,36384,58057
290,22461,35951,58433
291,21205,37421,58648
292,21087,36944,58052
293,21148,37344,58513
294,21330,36652,58003
295,21438,37145,58602
296,22364,37095,59481
297,23451,36704,60178
298,23356,36307,59684
299,23647,37131,60803
300,23452,36359,59834
301,23877,36981,60878
302,23763,36491,60277
303,24540,37467,62030
304,24178,37127,61326
305,24501,37069,61594
306,24443,36540,61008
307,25088,37020,62132
308,24682,36575,61279
309,25543,37120,62687
310,24555,37018,61595
311,23843,36794,60659
312,23799,36500,60319
313,24315,36190,60526
314,24244,36009,60274
315,24639,36278,60938
316,24702,36275,61002
317,25757,35954,61735
318,24882,35904,60811
319,25149,36703,61874
320,27981,36748,64751
321,27752,37090,64863
322,26562,35700,62286
323,26243,35929,62192
324,25780,36581,62382
325,26093,36023,62136
326,26123,36305,62448
327,26389,36232,62642
328,28248,36707,64977
329,29652,37553,67229
330,29258,37097,66379
331,30054,37066,67144
332,29309,37477,66810
333,29924,38064,68012
334,29718,36754,66496
335,30269,37401,67695
336,30071,36780,66875
337,30762,36560,67347
338,30181,35924,66127
339,31056,37369,68450
340,30576,36747,67347
341,29229,36981,66229
342,28550,36504,65076
343,29665,35818,65504
344,29142,36892,66056
345,30001,36017,66041
346,29670,36531,66223
347,29878,36242,66143
348,29866,37004,66892
349,29967,36960,66948
350,29963,36791,66775
351,30578,36913,67512
352,32580,36648,69253
353,33260,37310,70593
354,31778,36110,67910
355,31089,36067,67180
356,31023,37172,68224
357,31604,37141,68770
358,32324,36311,68660
359,32311,36704,69039
360,33677,36044,69745
361,34223,36884,71130
362,34300,36415,70738
363,35706,37117,72850
364,35033,36672,71730
365,36681,37178,73881
366,35387,36762,72174
367,36555,37307,73886
368,36567,36881,73472
369,36522,36907,73453
370,36596,36144,72762
371,36029,36579,72633
372,34729,37666,72419
373,34510,36799,71329
374,34293,36710,71026
375,34844,37206,72075
376,34873,36571,71466
377,35900,36396,72319
378,35243,35947,71214
379,35659,36060,71741
380,35771,36835,72632
381,35810,36600,72434
382,35932,36000,71958
383,36361,37303,73689
384,39185,36737,75944
385,40268,37126,77419
386,37220,36731,73977
387,37398,36713,74133
388,37119,36599,73742
389,37863,36097,73983
390,37434,36161,73620
391,41612,37068,78703
392,42142,36918,79083
393,41022,37403,78447
394,41125,36358,77507
395,43861,37023,80908
396,47183,36514,83721
397,44861,36990,81876
398,41006,36198,77229
399,42604,37766,80397
400,44202,36916,81143
401,42687,37372,80085
402,40218,38054,78299
403,40149,37601,77773
404,38982,37091,76096
405,37891,36626,74546
406,39459,37618,77107
407,39243,36759,76031
408,39319,36213,75561
409,41194,37549,78772
410,41114,35615,76757
411,42419,37236,79684
412,41892,36543,78464
413,42753,36893,79675
414,42082,36912,79022
415,43441,37315,80780
416,46529,36759,83317
417,47024,37546,84599
418,44644,36644,81313
419,44247,37989,82266
420,44516,37473,82018
421,44856,37159,82045
422,47686,37143,84858
423,49128,37851,87010
424,44125,37379,81531
425,50917,38071,89010
426,51777,36816,88615
427,58412,37976,96411
428,53639,36713,90377
429,54477,37415,91914
430,54081,36190,90297
431,51043,37647,88715
432,47110,37290,84426
433,47155,37646,84828
434,47598,37050,84676
435,51122,37256,88406
436,48345,37606,85980
437,49448,36826,86303
438,50110,35935,86074
439,50701,37488,88218
440,50399,36297,86726
441,51066,36836,87929
442,50503,36948,87476
443,51930,37061,89014
444,51058,36916,88000
445,52477,37295,89798
446,52148,37216,89391
447,52515,37453,89995
448,59049,36506,95578
449,59229,37127,96382
450,53320,36504,89851
451,53601,36371,89997
452,53748,37068,90839
453,58297,39279,97602
454,63042,36472,99537
455,63685,37220,100929
456,63698,36401,100122
457,65024,37491,102539
458,63017,36904,99942
459,64275,37610,101910
460,63533,36880,100439
461,62697,37611,100334
462,57271,37218,94518
463,57264,37167,94457
464,58244,37013,95287
465,58747,37306,96083
466,59645,37508,97181
467,59418,36790,96236
468,59437,37235,96700
469,59375,37739,97144
470,60392,36826,97243
471,60339,37102,97470
472,60953,37040,98020
473,60814,36013,96856
474,61655,35797,97481
475,61744,37206,98981
476,62024,36391,98445
477,70125,37685,107839
478,62517,36003,98548
479,62351,38042,100424
480,71579,37468,109070
481,69922,37152,107102
482,63926,37154,101106
483,64604,37199,101834
484,64917,36206,101152
485,72655,38159,110836
486,72539,37297,109861
487,74444,37029,111496
488,73639,36947,110608
489,76033,36975,113033
490,76135,36331,112490
491,78186,37224,115435
492,73429,37223,110677
493,67977,36630,104628
494,67920,36300,104244
495,69398,37754,107176
496,68685,37519,106227
497,71245,37961,109233
498,70228,36977,107229
499,71239,37170,108437
500,70329,36498,106852
501,71392,36802,108221
502,70891,36451,107367
503,71853,37202,109083
504,72355,36777,109158
505,73490,37322,110857
506,72875,37937,110839
507,73974,37211,111208
508,73871,37881,111779
509,73924,37318,111267
510,73860,37124,111009
511,74504,36512,111043
512,89342,37847,127215
513,78555,37782,116359
514,75739,36943,112708
515,76793,38873,115691
516,81608,36941,118575
517,85712,36819,122556
518,86725,36625,123372
519,76549,36860,113435
520,78603,37293,115918
521,72259,35681,107967
522,71794,35080,106901
523,75553,37085,112665
524,73910,37008,110948
525,73878,37345,111253
526,73459,36381,109870
527,74329,36056,110415
528,74178,35061,109266
529,81299,36484,117812
530,80929,35357,116315
531,81334,36404,117765
532,81423,36227,117679
533,82921,35363,118312
534,81624,36401,118052
535,81479,36617,118124
536,81893,36577,118509
537,82587,36326,118940
538,82503,35620,118152
539,83069,36594,119685
540,82943,36075,119048
541,84128,35897,120054
542,83821,35649,119498
543,83952,35997,119986
544,96951,37604,134588
545,78983,37047,116058
546,79946,35191,115168
547,85916,35558,121504
548,93660,36565,130252
549,96721,36186,132932
550,83239,36234,119499
551,80807,37875,118708
552,96859,35819,132703
553,80861,36828,117716
554,78357,36591,114973
555,83347,36977,120351
556,87095,35963,123086
557,87911,36786,124727
558,88082,35977,124086
559,90116,35775,125918
560,88816,36468,125313
561,86589,36782,123400
562,88180,35995,124203
563,88200,36801,125030
564,94498,37034,131559
565,89093,37130,126250
566,89183,37491,126699
567,89117,37534,126685
568,89734,36212,125973
569,89297,36855,126180
570,89198,35834,125058
571,89534,36009,125572
572,90752,36665,127445
573,87331,37861,125211
574,88993,36219,125236
575,90061,36814,126902
576,104562,37623,142207
577,89748,37713,127488
578,89606,36336,125969
579,90239,37272,127540
580,97594,36610,134227
581,100641,37838,138503
582,104748,37756,142530
583,103317,38097,141440
584,101570,36974,138566
585,104563,37549,142138
586,94302,36214,130544
587,89975,36972,126976
588,88593,35225,123842
589,88795,36011,124828
590,90456,34843,125320
591,90028,36313,126365
592,89993,35400,125417
593,89326,36173,125524
594,88851,35734,124612
