Taille du terrain : 1
Nombre de cellules par direction : 700
Vecteur vitesse : [0, 0]
Position initiale du foyer (col, ligne) : 350, 350
OpenMP threads: 11
step,update_time,display_time,total_time
0,845,43118,46303
1,5112,40925,46069
2,43,37699,37760
3,49,39594,39659
4,147,37374,37540
5,44,38099,38158
6,57,39381,39458
7,10319,38808,49150
8,65,37676,37761
9,69,37869,37954
10,65,37457,37536
11,62,37620,37695
12,76,39554,39642
13,135,37378,37536
14,95,42903,43013
15,93,37925,38039
16,101,37888,38003
17,87,38363,38467
18,155,39131,39306
19,114,37803,37937
20,120,37739,37876
21,131,38028,38181
22,130,38145,38305
23,238,38077,38334
24,158,38340,38517
25,166,37886,38072
26,168,37601,37789
27,182,38134,38337
28,189,38627,38836
29,200,38154,38377
30,206,38424,38649
31,224,37602,37845
32,259,38825,39104
33,1374,37805,39199
34,238,37878,38134
35,256,37990,38268
36,296,37422,37740
37,283,38109,38411
38,262,38296,38581
39,316,37695,38032
40,314,38502,38835
41,336,38607,38962
42,357,37217,37595
43,385,36835,37235
44,422,37408,37840
45,501,38092,38604
46,396,36992,37411
47,461,37380,37856
48,484,37488,37987
49,548,37563,38127
50,463,37718,38197
51,559,37562,38136
52,629,38022,38667
53,661,37151,37828
54,470,37423,37909
55,630,38392,39038
56,502,37564,38081
57,674,36822,37511
58,654,36820,37488
59,690,37301,38007
60,724,36934,37674
61,757,37255,38027
62,671,37247,37933
63,1117,37674,38806
64,731,39816,40564
65,1159,37789,38967
66,711,37256,37984
67,1190,37433,38641
68,829,37548,38391
69,1022,36876,37910
70,1014,37633,38658
71,1041,36915,37967
72,922,36747,37681
73,1159,36970,38140
74,915,38872,39798
75,1340,37631,38986
76,865,37755,38633
77,1136,37959,39105
78,1302,37914,39234
79,1630,37482,39129
80,1278,38394,39688
81,1413,37449,38880
82,1401,37707,39124
83,1464,37662,39141
84,1130,38014,39159
85,1501,37846,39363
86,1218,37351,38586
87,1429,37554,38998
88,1662,37745,39423
89,1250,37005,38271
90,1655,37598,39266
91,1712,37520,39248
92,1816,37059,38891
93,2417,37640,40072
94,1382,37390,38788
95,1821,37512,39349
96,1835,39267,41119
97,1888,37237,39145
98,1854,38806,40678
99,1585,37630,39234
100,1475,37543,39032
101,2649,37221,39884
102,1436,36910,38356
103,1802,36857,38669
104,1566,37135,38711
105,1598,37093,38700
106,1652,36844,38506
107,1838,36941,38789
108,1725,37326,39062
109,2777,37342,40136
110,1863,37580,39460
111,1853,37705,39573
112,2555,37570,40142
113,1944,38498,40459
114,1980,37444,39442
115,2001,37372,39390
116,2030,36981,39027
117,2402,37156,39576
118,2865,37580,40463
119,2205,37053,39275
120,4702,37468,42187
121,2240,37583,39839
122,2651,37356,40025
123,2372,37335,39723
124,2296,37316,39629
125,2406,36759,39182
126,2425,37514,39955
127,2636,36623,39276
128,2427,37409,39852
129,2566,37444,40028
130,2685,36764,39468
131,3087,36879,39984
132,2743,36358,39115
133,2797,36038,38847
134,2886,36610,39509
135,3039,35954,39005
136,2949,36238,39199
137,3069,36821,39902
138,2896,36555,39462
139,2995,37152,40159
140,2971,37687,40668
141,3127,37472,40617
142,3257,37692,40966
143,3240,37433,40690
144,3342,37751,41109
145,3392,37155,40565
146,3302,37147,40466
147,3427,36925,40372
148,3370,37175,40562
149,3334,38119,41469
150,3558,36625,40199
151,3624,37429,41070
152,3710,37762,41491
153,3585,37451,41052
154,3925,37448,41390
155,3907,37474,41397
156,3982,37611,41616
157,3868,36974,40860
158,4086,37170,41274
159,3959,37212,41188
160,4109,37654,41782
161,4557,37895,42470
162,4676,37337,42034
163,4283,38037,42339
164,4597,36942,41559
165,4329,36932,41275
166,4398,37754,42166
167,4446,36949,41408
168,4475,37075,41563
169,4539,37179,41732
170,4670,37489,42172
171,4657,37397,42067
172,4779,37887,42681
173,5064,36895,41979
174,5116,37045,42180
175,4886,37138,42042
176,5008,37301,42326
177,4970,37259,42246
178,5066,37129,42212
179,6406,37341,43765
180,5290,37665,42973
181,7881,36384,44288
182,5370,35978,41360
183,5428,36018,41457
184,5484,35842,41337
185,5492,35783,41285
186,6160,36182,42353
187,4901,36002,40917
188,5569,36206,41790
189,5573,36116,41705
190,5496,35807,41318
191,5878,36408,42300
192,5747,38005,43765
193,6124,35959,42106
194,5934,35669,41628
195,5359,35826,41199
196,5907,36054,41974
197,6052,36197,42262
198,6019,36311,42343
199,5828,36675,42516
200,6128,36921,43062
201,6269,37218,43501
202,7804,35719,43542
203,6657,36825,43499
204,7163,36811,43994
205,7058,37594,44674
206,8161,36638,44814
207,6557,36037,42607
208,6635,35876,42525
209,7103,36724,43840
210,6848,36231,43093
211,6864,36427,43307
212,6930,35987,42930
213,7199,36235,43447
214,7817,36600,44436
215,7834,36208,44062
216,7880,35955,43855
217,8896,36694,45609
218,8050,36818,44888
219,11106,36819,47947
220,8148,37018,45185
221,8182,36771,44972
222,8412,36225,44658
223,8877,36284,45180
224,8271,36331,44624
225,8707,36119,44846
226,8450,36426,44895
227,8468,35855,44342
228,8396,35803,44215
229,8995,36061,45071
230,8514,36206,44736
231,8580,36677,45273
232,8841,36599,45456
233,8905,36530,45451
234,9069,36648,45734
235,9184,35941,45142
236,9206,36645,45867
237,9251,36165,45433
238,9372,36455,45843
239,9589,36143,45750
240,9855,36266,46140
241,9829,36208,46054
242,9968,36339,46326
243,9950,36302,46272
244,9641,36139,45796
245,9993,36464,46474
246,9976,36678,46672
247,10097,35834,45948
248,10345,36702,47065
249,10433,36147,46597
250,10487,37839,48344
251,10543,36696,47256
252,10715,36514,47248
253,10670,36339,47025
254,10953,37071,48043
255,11094,36148,47261
256,11092,35575,46684
257,11144,35981,47142
258,11493,36324,47839
259,11455,35683,47160
260,11419,35634,47073
261,11682,36280,47981
262,11732,35762,47510
263,11679,36621,48317
264,13873,35968,49862
265,11941,36037,48000
266,12276,35880,48178
267,13093,36451,49570
268,12883,35963,48868
269,12960,36485,49466
270,13152,37208,50381
271,14446,37118,51587
272,15800,36919,52743
273,12159,36760,48941
274,12776,36536,49334
275,13699,36631,50353
276,14054,36773,50849
277,14004,37324,51352
278,14086,36899,51008
279,13665,37248,50942
280,14381,36855,51262
281,14151,37097,51270
282,14990,36659,51671
283,18388,36714,55124
284,14061,36567,50651
285,14157,37187,51368
286,14099,36874,50993
287,15006,36640,51668
288,14783,37181,51989
289,15841,37454,53320
290,16418,36181,52621
291,14654,37060,51741
292,14740,36110,50872
293,14929,36845,51795
294,14847,36823,51691
295,15095,36712,51831
296,15145,35897,51063
297,15297,36753,52072
298,17083,36976,54084
299,16568,37196,53787
300,16452,36323,52800
301,17147,36718,53892
302,17492,36392,53909
303,16933,37415,54370
304,15953,36697,52671
305,17417,37038,54478
306,16984,36176,53184
307,16328,37310,53662
308,16525,36227,52778
309,16691,36456,53172
310,16655,36207,52885
311,16713,37026,53762
312,17297,37950,55273
313,17995,36507,54524
314,17265,36554,53842
315,17085,37602,54711
316,17008,36104,53137
317,17057,37181,54264
318,17038,36656,53718
319,17441,36449,53916
320,19920,36334,56281
321,18598,36728,55352
322,18578,36390,54993
323,18470,36038,54535
324,18117,36243,54387
325,18603,36538,55168
326,18587,36000,54612
327,18937,36191,55155
328,18618,36256,54901
329,19405,37511,56942
330,22364,37592,59984
331,20913,36852,57786
