Taille du terrain : 1
Nombre de cellules par direction : 700
Vecteur vitesse : [0, 0]
Position initiale du foyer (col, ligne) : 350, 350
OpenMP threads: 1
step,update_time,display_time,total_time
0,12,63807,92782
1,8,38603,38713
2,10,35844,35887
3,9,37901,37924
4,14,36255,36286
5,13,38422,38454
6,20,36752,36793
7,24,36095,36140
8,23,35971,36011
9,25,36551,36590
10,28,35944,35986
11,36,36789,36841
12,38,36472,36529
13,44,35890,35955
14,46,35590,35653
15,54,35523,35601
16,55,35635,35704
17,64,36336,36418
18,64,36865,36944
19,70,35804,35892
20,76,35805,35897
21,89,36473,36581
22,97,36185,36300
23,108,35885,36012
24,110,35778,35907
25,122,35850,35991
26,130,36382,36531
27,138,36318,36479
28,151,35944,36114
29,160,35702,35881
30,166,35740,35924
31,181,35356,35555
32,205,40210,40436
33,198,36363,36581
34,216,36245,36482
35,216,36557,36791
36,223,36235,36478
37,235,36238,36491
38,246,36258,36522
39,263,35834,36115
40,276,36635,36930
41,294,35853,36165
42,314,36452,36784
43,336,35639,35993
44,347,35037,35401
45,374,34907,35291
46,353,35365,35726
47,415,35055,35478
48,410,34931,35350
49,427,35045,35479
50,441,35398,35846
51,468,34978,35454
52,479,35370,35857
53,494,35076,35578
54,483,35402,35894
55,507,35798,36313
56,529,35430,35966
57,587,35022,35617
58,583,35409,36000
59,591,35072,35671
60,624,35164,35797
61,640,35543,36191
62,661,35109,35779
63,680,35163,35851
64,719,37733,38459
65,780,35725,36526
66,753,34829,35598
67,890,35383,36280
68,862,35055,35924
69,890,34725,35624
70,946,34944,35897
71,953,35078,36039
72,972,34710,35689
73,1013,34808,35827
74,1037,35378,36421
75,1073,35007,36087
76,1084,35066,36157
77,1115,35313,36438
78,1149,35278,36434
79,1194,35507,36708
80,1216,35688,36910
81,1253,35436,36698
82,1281,35529,36818
83,1320,35447,36778
84,1353,34923,36283
85,1363,35225,36595
86,1410,35190,36607
87,1431,35276,36714
88,1496,35565,37068
89,1513,34871,36391
90,1572,35578,37160
91,1625,35069,36702
92,1641,35569,37217
93,1732,35119,36858
94,1632,36130,37769
95,1649,35127,36787
96,1748,37981,39736
97,1874,35057,36953
98,1779,35835,37624
99,1822,35145,36974
100,1879,35406,37294
101,1883,35473,37362
102,1950,35362,37321
103,2058,34556,36626
104,2129,35151,37292
105,2101,34998,37111
106,2210,35578,37800
107,2199,35290,37499
108,2211,35565,37787
109,2270,35297,37577
110,2307,35361,37677
111,2374,35084,37467
112,2418,35074,37502
113,2510,35038,37558
114,2549,35465,38024
115,2601,35170,37780
116,2635,34946,37589
117,2713,34938,37660
118,2740,34914,37662
119,2830,34673,37511
120,2851,35234,38098
121,2900,34924,37833
122,3026,35969,39007
123,3058,35161,38233
124,3107,35096,38213
125,3148,34867,38025
126,3187,34886,38082
127,3256,34841,38109
128,3328,35866,39203
129,3512,34931,38462
130,3482,34828,38324
131,4053,35204,39267
132,3585,35284,38879
133,3595,34821,38427
134,3763,34732,38505
135,3713,35775,39498
136,3762,35185,38957
137,4202,35242,39455
138,3803,35785,39598
139,3936,35489,39435
140,3933,34887,38831
141,3997,35540,39547
142,4113,34830,38954
143,4189,35192,39392
144,4208,35290,39509
145,4280,35215,39505
146,4370,36160,40541
147,4417,35235,39663
148,4359,34991,39362
149,4474,35216,39701
150,4523,35057,39591
151,4506,34565,39082
152,4653,34874,39539
153,4791,35244,40045
154,4887,35205,40104
155,4959,34451,39422
156,5021,34502,39531
157,5076,34620,39704
158,5129,35342,40478
159,5181,34585,39773
160,5270,35231,40510
161,5632,35367,41021
162,5469,34868,40350
163,5620,35473,41101
164,5642,35009,40659
165,5602,34602,40212
166,5730,35125,40863
167,5823,35400,41230
168,5605,34796,40410
169,5885,35408,41302
170,5887,35081,40976
171,6109,34800,40918
172,6197,34849,41054
173,6247,34862,41116
174,6435,35162,41606
175,6446,35556,42012
176,6507,35058,41574
177,6606,34671,41284
178,6617,35137,41762
179,6736,34970,41714
180,6727,34780,41515
181,6907,34824,41739
182,6996,34687,41691
183,7044,35366,42418
184,7154,36148,43314
185,7091,36370,43469
186,7937,36283,44229
187,6547,35137,41692
188,6661,35493,42162
189,6843,35265,42116
190,7934,36363,44309
191,8056,36720,44787
192,8133,35404,43556
193,8330,35309,43662
194,8018,35721,43757
195,7793,35399,43203
196,7438,35277,42729
197,7525,34524,42057
198,8414,34846,43271
199,8549,34566,43126
200,8677,35059,43747
201,8637,34521,43170
202,8851,36162,45025
203,8950,35944,44906
204,9054,34732,43798
205,9103,35594,44709
206,9244,35332,44589
207,9295,35120,44432
208,9252,35298,44562
209,9429,35161,44602
210,9643,35840,45496
211,9779,34481,44272
212,9932,35216,45159
213,10003,34943,44958
214,10186,35894,46092
215,10160,35400,45573
216,10236,36103,46352
217,10424,35055,45492
218,10811,35264,46089
219,10653,35401,46068
220,10703,35808,46523
221,10999,35319,46334
222,10974,35625,46613
223,10972,35372,46358
224,12322,35422,47773
225,11636,34592,46251
226,11382,35469,46866
227,11535,35889,47438
228,11614,35762,47391
229,11770,35763,47549
230,11779,35734,47527
231,11867,35535,47416
232,12077,35807,47899
233,12185,35679,47879
234,12382,35798,48196
235,12491,35243,47750
236,12641,35066,47722
237,12634,35191,47840
238,12826,36361,49203
239,13427,35337,48781
240,13932,35499,49455
241,13289,35163,48468
242,13460,36761,50238
243,13470,35310,48797
244,13654,34788,48459
245,13601,35236,48857
246,13877,35526,49425
247,14071,36052,50139
248,14231,34754,49003
249,14438,35849,50303
250,14492,35134,49643
251,14589,35233,49838
252,14623,34979,49619
253,14843,35493,50353
254,15035,36419,51470
255,15046,34851,49914
256,16672,35314,52010
257,15914,35043,50981
258,15357,36403,51780
259,15467,35256,50740
260,15801,35505,51326
261,16028,35278,51325
262,15840,35594,51453
263,16235,35854,52109
264,17900,36232,54153
265,16428,35201,51649
266,16641,35828,52490
267,17211,35099,52332
268,16699,35711,52432
269,17196,35754,52972
270,16868,35988,52877
271,16883,36715,53619
272,16949,36312,53283
273,16601,35245,51865
274,15456,35562,51036
275,17379,35457,52859
276,17645,34906,52573
277,17779,34983,52784
278,17936,35278,53236
279,18001,35734,53758
280,17998,36031,54051
281,18259,36418,54699
282,18491,34970,53484
283,18809,35022,53854
284,18879,34977,53877
285,18995,34979,53995
286,19236,36711,55969
287,19667,35025,54714
288,22380,35942,58347
289,19772,35294,55091
290,19745,35929,55695
291,19974,35057,55055
292,20167,35317,55506
293,20218,34870,55110
294,20536,35300,55855
295,20822,36055,56901
296,21997,36276,58299
297,21702,36280,58009
298,21048,35812,56883
299,21207,34872,56103
300,21264,35950,57237
301,21508,35354,56884
302,21677,34951,56652
303,21989,35700,57711
304,22039,35979,58041
305,22174,36767,58964
306,23053,36741,59818
307,23378,36521,59923
308,22764,36744,59532
309,23084,37142,60252
310,23273,36658,59956
311,23562,36498,60085
312,23770,36731,60521
313,24097,36754,60874
314,23836,35544,59405
315,23951,36369,60344
316,23707,36585,60315
317,23876,35618,59515
318,24031,36409,60463
319,24522,35579,60121
320,26486,35675,62187
321,25289,36133,61450
322,24857,35841,60723
323,25094,35127,60246
324,25048,35134,60205
325,25397,35506,60928
326,25405,35200,60631
327,25810,35419,61254
328,25864,35183,61071
329,26536,35743,62302
330,27110,36272,63407
331,28533,35984,64538
332,26439,36423,62886
333,26506,35846,62376
334,26550,35972,62545
335,27297,36332,63651
336,27067,36076,63167
337,27691,36117,63830
338,27593,35856,63473
339,27856,35836,63716
340,29362,35307,64696
341,27977,35627,63628
342,27965,36739,64726
343,28403,36406,64831
344,28815,36875,65713
345,28831,36179,65035
346,28916,36169,65109
347,29261,37042,66327
348,29673,36959,66654
349,29589,35403,65012
350,29742,36786,66551
351,29936,36063,66025
352,33228,36402,69654
353,31424,35232,66683
354,30727,35165,65920
355,31005,35617,66649
356,30836,35158,66021
357,31071,35841,66936
358,31061,35777,66863
359,31489,35255,66768
360,31461,35191,66677
361,31785,35357,67167
362,31799,35131,66955
363,32383,35662,68070
364,32289,35135,67446
365,32593,35472,68089
366,32344,35248,67618
367,33124,35880,69029
368,32791,35305,68122
369,33270,35381,68676
370,33117,35323,68464
371,33548,35744,69317
372,33676,35296,68996
373,33883,35199,69109
374,34215,35040,69280
375,34222,35138,69386
376,42155,42405,84588
377,44470,36431,80927
378,36514,35363,71900
379,36360,35961,72346
380,35532,37275,72831
381,37113,36105,73239
382,35276,35479,70778
383,35731,35942,71695
384,39599,35448,75069
385,36707,35333,72064
386,36498,35286,71809
387,36432,35791,72246
388,36588,36743,73355
389,37673,36962,74659
390,37344,35883,73255
391,37582,36716,74320
392,37585,35864,73476
393,38415,36098,74539
394,38002,35793,73819
395,38261,35025,73311
396,42150,36815,78989
