Taille du terrain : 1
Nombre de cellules par direction : 700
Vecteur vitesse : [0, 0]
Position initiale du foyer (col, ligne) : 350, 350
OpenMP threads: 2
step,update_time,display_time,total_time
0,135,66563,67603
1,22,38179,38310
2,28,36625,36686
3,28,37747,37786
4,34,35208,35255
5,28,35910,35949
6,31,36247,36297
7,32,35392,35447
8,70,35853,35938
9,68,36293,36368
10,43,35106,35158
11,94,35894,35997
12,98,35813,35917
13,116,35425,35548
14,61,36015,36084
15,149,35886,36042
16,185,35956,36152
17,189,35647,35845
18,72,37136,37215
19,95,36283,36393
20,84,36062,36157
21,278,35581,35870
22,169,35725,35904
23,319,35790,36121
24,138,51353,51504
25,181,42441,42652
26,135,36196,36358
27,119,36563,36708
28,140,46003,46169
29,152,46682,46857
30,157,35738,35923
31,176,35744,35943
32,223,37213,37456
33,196,36166,36384
34,257,37144,37425
35,678,36304,37000
36,710,37025,37754
37,698,37539,38254
38,323,36124,36551
39,678,36357,37114
40,291,36147,36503
41,323,36022,36406
42,347,35588,35982
43,559,35263,35861
44,402,35230,35669
45,888,35719,36644
46,637,36423,37101
47,553,35975,36571
48,499,35008,35538
49,537,36040,36588
50,917,35435,36373
51,550,35344,35939
52,604,35671,36319
53,767,34813,35608
54,664,36491,37177
55,583,35459,36074
56,929,36074,37031
57,620,35388,36028
58,701,36615,37335
59,720,36345,37088
60,759,35477,36259
61,756,35907,36819
62,842,36563,37414
63,1050,36808,37866
64,921,38319,39586
65,955,35998,37138
66,979,36168,37163
67,1112,35192,36315
68,1105,35662,36780
69,1336,36777,38120
70,1290,36166,37497
71,1250,37478,38889
72,1274,37429,38837
73,1328,36434,37843
74,1339,36333,37752
75,1682,36327,38092
76,1436,35770,37243
77,1452,35915,37404
78,1466,36380,37898
79,1554,37149,38789
80,1562,36017,37660
81,1635,35982,37679
82,1678,36293,38022
83,1691,35836,37576
84,1710,35454,37204
85,1748,36251,38047
86,1849,35927,37820
87,1853,35710,37593
88,1970,36253,38251
89,1968,36165,38174
90,2066,36246,38353
91,2085,36220,38340
92,2145,36313,38494
93,2250,36827,39103
94,2118,35274,37411
95,2255,35657,37919
96,2282,35821,38117
97,2220,35861,38119
98,2390,36398,38836
99,2354,35480,37875
100,2353,35855,38239
101,2581,36034,38734
102,2468,35510,37994
103,2543,38246,40805
104,2413,41846,44469
105,2434,36883,39357
106,2542,38989,41553
107,2632,37294,39952
108,2562,48165,50753
109,2527,39276,41828
110,2521,35983,38528
111,3407,36177,39610
112,3259,36319,39604
113,3218,37431,40670
114,3144,35761,38927
115,3203,35817,39041
116,3336,35613,38969
117,3419,38213,41653
118,3435,36250,39706
119,3580,36017,39617
120,3638,36905,40563
121,3675,38866,42561
122,3888,36387,40306
123,3157,35941,39116
124,3739,35142,38897
125,3776,39668,43459
126,3745,35444,39209
127,3428,35982,39425
128,3505,37276,40800
129,3959,45210,49203
130,3681,47584,51286
