Taille du terrain : 1
Nombre de cellules par direction : 700
Vecteur vitesse : [0, 0]
Position initiale du foyer (col, ligne) : 350, 350
OpenMP threads: 4
step,update_time,display_time,total_time
0,381,60158,62264
1,31,38705,38835
2,30,37094,37154
3,35,37910,37952
4,30,35958,36001
5,33,36057,36097
6,38,36099,36144
7,37,35961,36008
8,52,37267,37331
9,47,37085,37144
10,66,36384,36461
11,81,36110,36202
12,84,37377,37473
13,93,36443,36548
14,110,35995,36120
15,77,36175,36266
16,130,35705,35856
17,146,35845,36005
18,84,37102,37203
19,91,35919,36027
20,163,35629,35805
21,187,36093,36292
22,202,36325,36542
23,205,36157,36379
24,240,36152,36408
25,204,36049,36272
26,274,36271,36560
27,149,36154,36319
28,315,37830,38161
29,171,35008,35202
30,342,34762,35118
31,342,34493,34847
32,338,35941,36292
33,379,35279,35679
34,283,35298,35599
35,404,34785,35201
36,464,34996,35474
37,398,34853,35264
38,290,35134,35435
39,540,35248,35799
40,600,35169,35780
41,547,35320,35879
42,325,34878,35216
43,577,34752,35341
44,602,34837,35454
45,397,35883,36290
46,705,34771,35482
47,652,34763,35427
48,635,35612,36256
49,902,35528,36438
50,587,35043,35638
51,850,35548,36407
52,994,35353,36355
53,1048,35314,36369
54,533,34191,34733
55,699,35075,35782
56,715,35040,35765
57,639,34763,35410
58,1061,34782,35851
59,753,34513,35275
60,795,35230,36033
61,971,34486,35465
62,693,35039,35740
63,835,35105,35950
64,823,35900,36731
65,774,35318,36110
66,806,35350,36166
67,1069,36338,37418
68,944,35547,36499
69,1777,35093,36878
70,1673,35236,36917
71,1225,35138,36372
72,1948,35651,37607
73,1084,35546,36640
74,1108,35254,36369
75,1141,36512,37660
76,1921,35647,37576
77,1156,36151,37314
78,1761,35680,37456
79,1254,35700,36964
80,1435,35910,37353
81,1300,36328,37636
82,1270,35324,36603
83,1313,35454,36775
84,1370,35288,36667
85,1688,35753,37451
86,2536,35429,37972
87,1472,34797,36278
88,1538,35878,37426
89,2258,35384,37649
90,1771,35945,37723
91,1674,35610,37292
92,2592,35754,38353
93,1764,36147,37919
94,1640,36191,37841
95,1699,35278,36984
96,1761,37151,38919
97,1849,35488,37360
98,1776,34946,36736
99,1817,35143,36971
100,1861,35070,36946
101,2035,34746,36791
102,1979,34826,36813
103,2063,34730,36800
104,2026,35303,37336
105,2046,34722,36776
106,2131,34710,36850
107,2268,34788,37065
108,2219,34762,36990
109,2191,34718,36918
110,2499,35357,37875
111,2322,34736,37070
112,2316,34759,37086
113,2438,34914,37362
114,2452,34799,37265
115,2578,34831,37422
116,2609,34455,37076
117,2618,34570,37201
118,2810,34241,37063
119,2778,34972,37763
120,2770,35008,37791
121,2803,35674,38488
122,2977,35095,38085
123,2893,35157,38062
124,2989,34828,37831
125,3097,34815,37925
126,3157,35542,38713
127,3231,35468,38721
128,3184,35655,38857
129,3455,34757,38234
130,3436,35215,38669
131,4136,34678,38834
132,3533,35573,39118
133,3761,35444,39215
134,3624,34459,38091
135,3679,34977,38665
136,3735,34763,38507
137,3868,34892,38768
138,3865,34847,38721
139,3923,35180,39112
140,3877,35308,39194
141,3944,36173,40131
142,4265,35652,39935
143,4038,34943,38996
144,4160,35040,39215
145,4131,34684,38830
146,4229,35100,39344
147,4463,34995,39473
148,4208,35075,39298
149,4406,35198,39621
150,4385,35241,39641
151,4433,35151,39600
152,4620,35930,40567
153,4263,35091,39370
154,4701,35199,39915
155,5225,34600,39841
156,4872,35249,40138
157,5276,35510,40802
158,4956,34868,39839
159,5136,35423,40578
160,5096,35371,40480
161,5329,34818,40167
162,5435,35260,40715
163,5541,34707,40267
164,5476,35480,40970
165,5547,35068,40625
166,5540,34590,40139
167,5615,34722,40346
168,5593,34174,39776
169,5650,35362,41021
170,5735,35018,40762
171,5892,34500,40401
172,5927,36559,42494
173,6283,34600,40905
174,6198,34651,40864
175,6249,35311,41577
176,6379,34737,41132
177,6366,35001,41384
178,6432,34649,41101
179,6776,35150,41943
180,6558,35337,41910
181,6809,35414,42239
182,6810,34990,41815
183,6811,35957,42782
184,8001,35222,43235
185,6891,35859,42763
186,7576,35391,42983
187,6370,35614,41997
188,6690,35270,41976
189,6910,34798,41723
190,7026,35428,42468
191,7260,36703,43980
192,7443,35583,43049
193,7548,35392,42963
194,7337,35061,42419
195,7133,34600,41755
196,7390,34764,42167
197,7442,35307,42761
198,7563,35251,42827
199,7754,35072,42838
200,7810,35410,43232
201,7783,35224,43020
202,7907,34076,41995
203,8012,35173,43197
204,8735,35300,44060
205,8380,34889,43290
206,8361,34783,43163
207,8461,34670,43149
208,8445,35231,43692
209,8574,34946,43536
210,8744,35239,43999
211,8922,35561,44499
212,8990,35423,44429
213,9056,35277,44349
214,9157,36026,45199
215,9208,35491,44716
216,9314,35722,45053
217,9529,35643,45188
218,9558,35611,45185
219,9872,35549,45438
220,9755,35867,45640
221,10077,36827,46922
222,10270,35116,45406
223,10088,35644,45751
224,10045,36273,46343
225,10554,35561,46139
226,11000,35157,46181
227,10479,35312,45811
228,10403,35210,45629
229,10583,35816,46416
230,10579,35443,46037
231,10768,35444,46228
232,10873,35173,46063
233,10982,35413,46411
234,11087,35544,46650
235,12048,35655,47726
236,11427,36014,47461
237,11625,35551,47195
238,11688,36807,48514
239,12107,36015,48144
240,12044,36281,48346
241,12094,35360,47474
242,12346,35727,48093
243,12792,35577,48389
244,12640,36053,48717
245,11736,35344,47103
246,11994,35607,47621
247,12618,35309,47947
248,12870,36509,49400
249,12987,36576,49581
250,13132,35613,48762
251,13634,35758,49411
252,13693,35251,48963
253,13377,35032,48428
254,13396,35157,48569
255,13519,34869,48405
256,14926,36302,51254
257,14245,35823,50092
258,14807,36077,50908
