Profiling data for rank 1 of 2
OpenMP threads: 2
step,update_time,display_time,total_time
1,17,0,375121
2,7,0,9422
3,7,0,6298
4,11,0,6374
5,15,0,7510
6,17,0,6415
7,24,0,6370
8,30,0,6435
9,35,0,6432
10,59,0,6397
11,53,0,8685
12,65,0,6381
13,72,0,6342
14,91,0,6351
15,102,0,6330
16,116,0,6368
17,124,0,6362
18,133,0,7263
19,147,0,6381
20,164,0,6371
21,179,0,6359
22,196,0,6393
23,211,0,6360
24,227,0,7977
25,253,0,6421
26,258,0,6378
27,272,0,6402
28,289,0,6403
29,308,0,6406
30,318,0,6405
31,336,0,6388
32,351,0,6611
33,473,0,6523
34,378,0,6430
35,394,0,6391
36,415,0,6429
37,434,0,6469
38,446,0,6389
39,462,0,6431
40,469,0,6540
41,499,0,6392
42,508,0,6416
43,524,0,6783
44,505,0,6397
45,523,0,6537
46,533,0,6680
47,555,0,6470
48,563,0,6676
49,589,0,6561
50,606,0,6450
51,612,0,7561
52,639,0,6468
53,648,0,6418
54,687,0,6460
55,697,0,6443
56,719,0,6504
57,733,0,6417
58,753,0,6447
59,884,0,6455
60,790,0,6433
61,828,0,6431
62,851,0,6436
63,878,0,6444
64,896,0,6446
65,913,0,6482
66,934,0,6476
67,969,0,6522
68,992,0,6428
69,1018,0,6430
70,1050,0,6435
71,1074,0,6511
72,1050,0,6446
73,1073,0,6460
74,1099,0,6473
75,1121,0,7239
76,1152,0,6464
77,1183,0,6470
78,1214,0,6472
79,1334,0,6458
80,1276,0,6475
81,1308,0,6478
82,1438,0,6458
83,1383,0,6484
84,1402,0,6507
85,1533,0,6471
86,1464,0,6491
87,1498,0,6480
88,1534,0,6496
89,1579,0,6577
90,1586,0,6522
91,1624,0,6525
92,1675,0,6544
93,1707,0,6568
94,1754,0,6540
95,1802,0,6574
96,1841,0,6556
97,1880,0,6558
98,1975,0,6569
99,1965,0,6639
100,2005,0,6583
101,2045,0,6594
102,2081,0,6592
103,2132,0,6592
104,2160,0,6695
105,2242,0,6555
106,2271,0,6599
107,2484,0,6711
108,2365,0,6670
109,2299,0,6643
110,2345,0,6626
111,2511,0,6649
112,2457,0,6666
113,2490,0,6659
114,2667,0,6654
115,2583,0,8106
116,2611,0,8259
117,2651,0,8330
118,2717,0,8303
119,2974,0,8324
120,2851,0,8303
121,2788,0,8257
122,2841,0,8227
123,2887,0,8200
124,2924,0,8229
125,3068,0,8293
126,3113,0,8277
127,3076,0,8404
128,3176,0,8305
129,3187,0,8337
130,3222,0,8322
131,3384,0,8412
132,3465,0,8352
133,3382,0,8356
134,3429,0,8368
135,3499,0,8428
136,3511,0,8353
137,3672,0,8396
138,3679,0,8392
139,3769,0,8421
140,3700,0,8392
141,3763,0,8397
142,3813,0,8491
143,3879,0,8462
144,3995,0,8441
145,4019,0,8428
146,4009,0,7679
147,4094,0,6789
148,4220,0,7190
149,4229,0,6778
150,4192,0,6764
151,4235,0,6766
152,4400,0,6856
153,4393,0,6939
154,4430,0,6814
155,4470,0,6829
156,4497,0,6821
157,4829,0,6862
158,4533,0,6853
159,4549,0,6861
160,4637,0,6851
161,4697,0,6891
162,4762,0,6879
163,4769,0,6862
164,4813,0,6919
165,4878,0,6873
166,4899,0,6903
167,4961,0,6903
168,5028,0,6914
169,5093,0,6935
170,5109,0,6921
171,5191,0,6978
172,5147,0,6937
173,5225,0,6977
174,5290,0,6997
175,5300,0,6975
176,5366,0,7007
177,5402,0,7009
