Profiling data for rank 1 of 2
OpenMP threads: 2
step,update_time,display_time,total_time
1,14,0,308170
2,6,0,2394
3,4,0,1698
4,8,0,1652
5,10,0,1604
6,15,0,1639
7,20,0,1580
8,25,0,1579
9,33,0,1584
10,38,0,1571
11,46,0,1645
12,62,0,1643
13,68,0,1586
14,78,0,2871
15,92,0,1722
16,107,0,1638
17,123,0,1625
18,133,0,2483
19,153,0,1574
20,162,0,1598
21,176,0,1622
22,187,0,1635
23,199,0,1610
24,215,0,1608
25,222,0,1603
26,233,0,1609
27,291,0,1620
28,274,0,1618
29,307,0,1618
30,310,0,1629
31,345,0,1608
32,341,0,1606
33,401,0,1994
34,374,0,1614
35,400,0,1649
36,412,0,1666
37,439,0,1677
38,451,0,1634
39,477,0,1652
40,494,0,3564
41,519,0,1704
42,537,0,1669
43,509,0,1659
44,500,0,1649
45,516,0,1668
46,551,0,1649
47,557,0,1687
48,581,0,1678
49,601,0,1670
50,624,0,1676
51,691,0,1709
52,705,0,1663
53,677,0,1702
54,698,0,1698
55,722,0,1715
56,743,0,1694
57,771,0,1719
58,812,0,1692
59,825,0,1727
60,861,0,1732
61,892,0,1735
62,912,0,1703
63,948,0,1744
64,999,0,1714
65,1010,0,1767
66,1041,0,1733
67,1123,0,1771
68,1174,0,1790
69,1179,0,2159
70,1141,0,2039
71,1176,0,1763
72,1217,0,1776
73,1238,0,1740
74,1276,0,1771
75,1316,0,1743
76,1340,0,1796
77,1388,0,1791
78,1481,0,1815
79,1456,0,1770
80,1553,0,1813
81,1536,0,1796
82,1578,0,1798
83,1624,0,1813
84,1652,0,1818
85,1688,0,1835
86,1744,0,1815
87,1812,0,1846
88,1810,0,1843
89,1854,0,1888
90,1900,0,1941
91,1977,0,2013
92,1998,0,3504
93,2026,0,2061
94,2068,0,2104
95,2131,0,2168
96,2144,0,2182
97,2187,0,2224
98,2223,0,2261
99,2297,0,2337
100,2327,0,2367
101,2349,0,2389
102,2402,0,2412
103,2289,0,2299
104,2333,0,2343
105,2329,0,2338
106,2374,0,2383
107,2396,0,2405
108,2477,0,2487
109,2482,0,2492
110,2551,0,2560
111,2591,0,2600
112,2660,0,2671
113,2670,0,2679
114,2713,0,2722
115,2811,0,2825
116,2813,0,2900
117,2831,0,2840
118,2883,0,2892
119,2961,0,2971
120,2976,0,2985
121,3030,0,3039
122,3093,0,3102
123,3104,0,3113
124,3144,0,3153
125,3188,0,3197
126,3221,0,3234
127,3228,0,3238
128,3272,0,3281
129,3282,0,3291
130,3318,0,3328
131,3364,0,3373
132,3385,0,3394
133,3429,0,3439
134,3518,0,3531
135,3519,0,3532
136,3507,0,3517
137,3584,0,3595
138,3571,0,3580
139,3625,0,3636
140,3684,0,3695
141,3683,0,3692
142,3709,0,3719
143,3741,0,3750
144,3735,0,3744
145,3847,0,3861
146,3802,0,3812
147,3829,0,3841
148,3863,0,3873
149,3876,0,3885
150,3900,0,3911
151,3922,0,3932
152,3925,0,3934
153,3980,0,3990
154,3959,0,3969
155,3992,0,4002
156,3990,0,4000
157,3994,0,4004
158,4051,0,4061
159,4035,0,4045
160,4052,0,4063
161,4056,0,4066
162,4069,0,4078
163,4118,0,4127
164,4125,0,4135
165,4128,0,4137
166,4146,0,4155
167,4140,0,4149
168,4195,0,4208
169,4166,0,4176
170,4238,0,4252
171,4209,0,4221
172,4237,0,4247
173,4225,0,4235
174,4489,0,4509
175,4344,0,4355
176,4217,0,4227
177,4317,0,4328
178,4257,0,4267
179,4270,0,4281
180,4247,0,4256
181,4249,0,4259
182,4286,0,4297
183,4245,0,4255
184,4300,0,4310
185,4289,0,4299
186,4310,0,4320
187,4291,0,4300
188,4299,0,4309
189,4305,0,4315
190,4333,0,4346
191,4305,0,4315
192,4293,0,4302
193,4317,0,4331
194,4311,0,4322
195,4272,0,4281
196,4308,0,4319
197,4309,0,4322
198,4286,0,4298
199,4270,0,4280
200,4282,0,4292
201,4282,0,4292
202,4285,0,4294
203,4315,0,4326
204,4260,0,4270
205,4294,0,4304
206,4288,0,4298
207,4299,0,4308
208,4269,0,4279
209,4265,0,4274
210,4278,0,4288
211,4239,0,4248
212,4273,0,4283
213,4265,0,4275
214,4277,0,4287
215,4244,0,4253
216,4276,0,4291
217,4281,0,4291
218,4255,0,4267
219,4270,0,4280
220,4253,0,4262
221,4268,0,4278
222,4238,0,4248
223,4233,0,4243
224,4276,0,4286
225,4260,0,4270
226,4281,0,4291
227,4215,0,4224
228,4226,0,4236
229,4250,0,4259
230,4236,0,4245
231,4254,0,4264
232,4232,0,4241
233,4266,0,4276
234,4221,0,4231
235,4245,0,4254
236,4224,0,4234
237,4234,0,4243
238,4244,0,4254
239,4195,0,4204
240,4261,0,4275
241,4217,0,4228
242,4227,0,4236
243,4207,0,4217
244,4192,0,4201
245,4212,0,4222
246,4196,0,4206
247,4241,0,4251
248,4204,0,4217
249,4229,0,4239
250,4191,0,4200
251,4185,0,4195
252,4199,0,4210
253,4196,0,4206
254,4197,0,4208
255,4166,0,4175
256,4158,0,4168
257,4203,0,4213
258,4175,0,4185
259,4183,0,4193
260,4224,0,4235
261,4209,0,4220
262,4180,0,4190
263,4170,0,4179
264,4171,0,4185
265,4136,0,4146
266,4156,0,4168
267,4135,0,4144
268,4120,0,4130
269,4132,0,4143
270,4106,0,4116
271,4130,0,4141
272,4088,0,4098
273,4117,0,4127
274,4047,0,4057
275,4051,0,4061
276,4067,0,4077
277,4029,0,4039
278,4038,0,4048
279,4001,0,4011
280,3984,0,3993
281,3993,0,4003
282,3966,0,3976
283,3985,0,3995
284,3931,0,3940
285,3917,0,3927
286,3938,0,3948
287,3888,0,3898
288,3933,0,3947
289,3845,0,3855
290,3840,0,3851
291,3851,0,3861
292,3805,0,3814
293,4014,0,4028
294,3869,0,3881
295,3757,0,3766
296,3829,0,3840
297,3759,0,3768
298,3731,0,3740
299,3756,0,3766
300,3656,0,3666
301,3668,0,3679
302,3655,0,3665
303,3628,0,3638
304,3640,0,3650
305,3586,0,3595
306,3575,0,3584
307,3602,0,3613
308,3545,0,3554
309,3523,0,3533
310,3537,0,3548
311,3459,0,3469
312,3489,0,3502
313,3470,0,3480
314,3406,0,3415
315,3390,0,3404
316,3425,0,3439
317,3342,0,3351
318,3334,0,3344
319,3324,0,3334
320,3268,0,3277
321,3261,0,3273
322,3251,0,3261
323,3202,0,3212
324,3173,0,3182
325,3190,0,3199
326,3138,0,3149
327,3093,0,3103
328,3082,0,3092
329,3056,0,3066
330,3006,0,3016
331,3103,0,3114
332,2912,0,2922
333,2914,0,2924
334,2886,0,2897
335,2846,0,2856
336,2804,0,2814
337,2774,0,2785
338,2763,0,2773
339,2708,0,2718
340,2657,0,2667
341,2623,0,2633
342,2625,0,2635
343,2565,0,2574
344,2531,0,2541
345,2504,0,2514
346,2499,0,2509
347,2435,0,2450
348,2403,0,2450
349,2372,0,2445
350,2422,0,2921
351,2347,0,3015
352,2258,0,2401
353,2231,0,2432
354,2175,0,2394
355,2162,0,2396
356,2145,0,2415
357,2100,0,2383
358,2084,0,2381
359,2008,0,2368
360,1966,0,2359
361,1948,0,2360
362,1955,0,2371
363,1901,0,2358
364,1870,0,2349
365,1821,0,2354
366,1822,0,2352
367,1762,0,2343
368,1737,0,2326
369,1699,0,2322
370,1659,0,2309
371,1622,0,2302
372,1579,0,2286
373,1541,0,2284
374,1517,0,2279
375,1505,0,2270
376,1439,0,2271
377,1395,0,2268
378,1403,0,2241
379,1368,0,2230
380,1314,0,2230
381,1272,0,2296
382,1227,0,2233
383,1209,0,2252
384,1179,0,2214
385,1126,0,2214
386,1089,0,2196
387,1080,0,2197
388,1029,0,2180
389,997,0,2167
390,987,0,2176
391,946,0,2152
392,907,0,2153
393,955,0,1940
394,868,0,1979
395,845,0,2058
396,796,0,1696
397,773,0,1707
398,740,0,1743
399,719,0,1693
400,688,0,1703
401,656,0,1686
402,633,0,1694
403,606,0,1670
404,588,0,1693
405,563,0,1664
406,542,0,1670
407,522,0,1651
408,505,0,1681
409,473,0,1646
410,459,0,1652
411,442,0,1632
412,419,0,1665
413,411,0,1654
414,395,0,1634
415,375,0,1636
416,360,0,1635
417,347,0,1611
418,327,0,1622
419,317,0,1620
420,307,0,1645
421,295,0,1638
422,279,0,1620
