Profiling data for rank 1 of 2
OpenMP threads: 2
step,update_time,display_time,total_time
1,21,0,301393
2,8,0,38465
3,11,0,27543
4,14,0,25274
5,19,0,25262
6,22,0,27017
7,29,0,25645
8,36,0,25164
9,42,0,25042
10,53,0,24931
11,64,0,25007
12,74,0,25440
13,89,0,26316
14,104,0,27892
15,117,0,26984
16,160,0,28234
17,138,0,25090
18,146,0,24900
19,158,0,25446
20,177,0,24963
21,187,0,25117
22,201,0,24900
23,213,0,24960
24,228,0,24785
25,238,0,24843
26,256,0,25132
27,254,0,25129
28,270,0,25227
29,279,0,26298
30,289,0,31034
31,315,0,30403
32,312,0,30371
33,328,0,30784
34,337,0,30996
35,362,0,30888
36,399,0,30793
37,383,0,31012
38,407,0,30556
39,422,0,24646
40,441,0,24717
41,457,0,24883
42,478,0,24756
43,516,0,24726
44,506,0,24789
45,511,0,24845
46,533,0,24970
47,550,0,24764
48,571,0,24764
49,584,0,24920
50,601,0,24834
51,632,0,24755
52,643,0,24800
53,700,0,25406
54,703,0,24959
55,731,0,24713
56,742,0,24810
57,813,0,25029
58,799,0,24915
59,856,0,24868
60,849,0,24874
61,909,0,24904
62,910,0,24745
63,958,0,24852
64,960,0,24908
65,1010,0,24850
66,1016,0,24908
67,1062,0,25041
68,1072,0,24819
69,1082,0,24827
70,1100,0,24874
71,1107,0,24832
72,1136,0,24870
73,1158,0,25287
74,1222,0,25042
75,1248,0,24884
76,1239,0,24966
77,1280,0,25068
78,1296,0,24932
79,1338,0,25238
80,1354,0,25105
81,1376,0,25071
82,1388,0,25046
83,1428,0,24988
84,1436,0,25039
85,1504,0,25076
86,1485,0,24998
87,1541,0,24998
88,1529,0,25143
89,1597,0,25206
90,1596,0,24863
91,1682,0,25027
92,1648,0,25054
93,1692,0,25462
94,1754,0,25098
95,1772,0,25047
96,1773,0,24924
97,1819,0,25219
98,1821,0,25092
99,1881,0,24983
100,1869,0,24893
101,1911,0,25068
102,1929,0,25081
103,1955,0,25082
104,1977,0,25229
105,2013,0,25032
106,2061,0,25051
107,2072,0,24920
108,2106,0,24969
109,2131,0,25214
110,2158,0,25067
111,2218,0,25004
112,2243,0,24956
113,2259,0,25567
114,2363,0,25187
115,2305,0,25118
116,2317,0,25262
117,2341,0,25385
118,2354,0,25046
119,2401,0,25131
120,2424,0,25081
121,2466,0,25220
122,2495,0,25162
123,2543,0,25106
124,2580,0,25146
125,2623,0,25338
126,2647,0,26790
127,2730,0,25441
128,2739,0,25189
129,2803,0,25196
130,2851,0,25186
131,2912,0,25162
132,2973,0,25057
133,2986,0,25595
134,3076,0,25288
135,3084,0,25145
136,3099,0,25307
137,3159,0,25412
138,3198,0,25155
