Profiling data for rank 1 of 2
OpenMP threads: 2
step,update_time,display_time,total_time
1,15,0,256270
2,6,0,37409
3,10,0,27337
4,13,0,27236
5,20,0,25554
6,24,0,27110
7,29,0,25421
8,37,0,25510
9,44,0,25123
10,52,0,25030
11,65,0,25304
12,75,0,24849
13,86,0,26460
14,104,0,27146
15,118,0,25892
16,130,0,25959
17,171,0,25771
18,150,0,26054
19,164,0,25501
20,177,0,24900
21,188,0,25205
22,201,0,24838
23,214,0,25177
24,225,0,27750
25,239,0,24888
26,257,0,25369
27,256,0,25246
28,269,0,25256
29,279,0,25237
30,304,0,24981
31,303,0,25353
32,314,0,24991
33,330,0,25070
34,344,0,25003
35,360,0,25438
36,379,0,25219
37,390,0,25135
38,408,0,25208
39,439,0,25396
40,452,0,27913
41,484,0,30754
42,475,0,30405
43,511,0,30887
44,493,0,30685
45,510,0,30812
46,539,0,30592
47,540,0,30718
48,562,0,30511
49,583,0,28442
50,596,0,25037
51,622,0,24906
52,643,0,24875
53,663,0,24930
54,690,0,24953
55,711,0,24836
56,746,0,24828
57,761,0,24777
58,795,0,24865
59,842,0,24843
60,838,0,24834
61,905,0,25206
62,913,0,24921
63,958,0,24880
64,959,0,24991
65,1010,0,24864
66,1009,0,24988
67,1064,0,24834
68,1072,0,24857
69,1079,0,24858
70,1077,0,24845
71,1129,0,24917
72,1127,0,24906
73,1261,0,25071
74,1187,0,24973
75,1243,0,24908
76,1226,0,24968
77,1303,0,25233
78,1277,0,25033
79,1401,0,24999
80,1331,0,25136
81,1376,0,25305
82,1383,0,25285
83,1427,0,25199
84,1453,0,24865
85,1457,0,25267
86,1495,0,25259
87,1518,0,25007
88,1550,0,24994
89,1560,0,24983
90,1603,0,25247
91,1617,0,25064
92,1655,0,25239
93,1679,0,25321
94,1698,0,25051
95,1755,0,24983
96,1760,0,25294
97,1797,0,24906
98,1817,0,25060
99,1862,0,25288
100,1860,0,24903
101,1891,0,25265
102,1907,0,25042
103,1963,0,25061
104,1984,0,25024
105,2007,0,25039
106,2060,0,25012
107,2085,0,25003
108,2115,0,24927
109,2117,0,24933
110,2162,0,24985
111,2211,0,25186
112,2235,0,25384
113,2280,0,24984
114,2323,0,25286
115,2266,0,25280
116,2278,0,25239
117,2316,0,25009
118,2325,0,25450
119,2398,0,25081
120,2419,0,25141
121,2458,0,25402
122,2513,0,25270
123,2546,0,25282
124,2543,0,25217
125,2620,0,25155
126,2646,0,26486
127,2711,0,25213
128,2723,0,25151
129,2775,0,25182
130,2794,0,25179
131,2878,0,25085
132,2937,0,25105
133,2941,0,25237
134,2985,0,25343
135,3066,0,25192
136,3229,0,25201
137,3137,0,25174
138,3188,0,25265
139,3231,0,26576
140,3320,0,25188
141,3315,0,26786
142,3414,0,25342
143,3418,0,25235
144,3474,0,25460
145,3510,0,25279
146,3516,0,25236
147,3604,0,25410
148,3644,0,25153
149,3657,0,25243
150,3682,0,25373
151,3858,0,25405
152,3802,0,25381
153,3840,0,25501
154,3892,0,25404
155,3935,0,25234
156,3967,0,25515
157,4012,0,25389
158,4050,0,25573
159,4121,0,25700
160,4155,0,25547
161,4370,0,25692
162,4241,0,25660
163,4308,0,25512
164,4308,0,25257
165,4353,0,25229
166,4386,0,25326
167,4442,0,25331
168,4519,0,25227
169,4522,0,25665
170,5108,0,26219
171,4904,0,25694
172,4952,0,25651
173,4999,0,25694
174,5063,0,25709
175,5115,0,25380
176,5114,0,25356
177,5191,0,25423
178,5312,0,25445
179,5313,0,25556
180,5360,0,26215
181,5457,0,25821
182,5475,0,25689
183,5528,0,25557
184,5610,0,25698
185,5660,0,25544
186,5702,0,25824
187,5748,0,25796
188,5848,0,25444
189,5893,0,25591
190,6017,0,25533
191,6258,0,25576
192,6121,0,25514
193,6179,0,25596
194,6238,0,25647
195,6328,0,25874
196,6357,0,25502
197,6452,0,25710
198,6574,0,25958
199,6626,0,25713
200,6827,0,25751
201,6808,0,25841
202,6881,0,25799
203,6940,0,25882
204,6990,0,25717
205,7094,0,25837
206,7197,0,26097
207,7294,0,26646
208,7449,0,26788
209,7528,0,26932
210,8864,0,27890
211,7725,0,26506
212,7780,0,26515
213,7903,0,26601
214,8135,0,26601
215,8270,0,26627
216,8178,0,27593
217,8195,0,27939
218,8399,0,31698
219,8420,0,26270
220,8387,0,26243
221,8493,0,26490
222,8539,0,26357
223,8646,0,26373
224,8699,0,26153
225,8665,0,26225
226,8822,0,26072
227,8886,0,26792
228,9034,0,26209
229,9022,0,26409
230,9187,0,26344
231,9240,0,26189
232,9308,0,26185
233,9361,0,26191
234,9399,0,26193
235,9575,0,26247
236,9578,0,26218
237,9688,0,26413
238,9735,0,26323
239,9780,0,26206
240,9900,0,26426
241,9974,0,26389
242,10105,0,26516
243,10169,0,26385
244,10295,0,26532
245,9940,0,26349
246,9356,0,26315
247,9279,0,26225
248,9374,0,26339
249,9438,0,26226
250,9543,0,26431
251,9606,0,26495
252,9705,0,26421
253,9716,0,26341
254,9824,0,26495
255,9875,0,26361
256,9980,0,26556
257,10019,0,26568
258,10069,0,26414
259,10167,0,26603
260,10263,0,26354
261,10393,0,26501
262,10399,0,26387
263,10486,0,26430
264,10597,0,26498
265,10700,0,26577
266,10784,0,26615
267,10884,0,26569
268,10949,0,26523
269,11028,0,26510
270,11134,0,26515
271,11197,0,26520
272,11248,0,26746
273,11330,0,26600
274,11455,0,26621
275,11633,0,26745
276,11629,0,26814
277,11692,0,26732
278,11730,0,26778
279,11888,0,26619
280,11942,0,26770
281,11977,0,26639
282,12105,0,26747
283,12111,0,26671
284,12195,0,26767
285,12267,0,26661
286,12346,0,26780
287,12433,0,26751
288,12516,0,26746
289,12587,0,26726
290,12632,0,26754
291,12736,0,26906
292,12830,0,26813
293,12788,0,26735
294,13204,0,26954
295,12981,0,26851
296,13039,0,26781
297,13131,0,26922
298,13227,0,26857
299,13214,0,26931
300,13355,0,26880
301,13356,0,26837
302,13469,0,26989
303,13544,0,26907
304,13557,0,27047
305,13620,0,26995
306,13647,0,26926
307,13857,0,26891
308,13842,0,26921
309,13933,0,27032
310,13998,0,27033
311,13993,0,27028
312,13986,0,27125
313,14344,0,27035
314,14155,0,27041
315,14261,0,27159
316,14314,0,27101
317,14347,0,27053
318,14491,0,26992
319,14514,0,27018
320,14516,0,27080
321,14597,0,27169
322,14658,0,27098
323,14700,0,27166
324,14774,0,27129
325,14854,0,27112
326,14923,0,27133
327,14946,0,27159
328,14994,0,27186
329,15134,0,27053
330,15106,0,27221
331,15574,0,27538
332,15362,0,27378
333,15450,0,27373
334,15603,0,27170
335,15622,0,27095
336,15680,0,27350
337,15737,0,27102
338,15809,0,27365
339,15880,0,27371
340,15963,0,27052
341,16052,0,27257
342,16081,0,27149
343,16261,0,27219
344,16350,0,27220
345,16462,0,27357
346,16455,0,27201
347,16819,0,27544
348,16689,0,27422
349,16753,0,27537
350,16935,0,27300
351,16917,0,27153
352,17022,0,27447
353,16986,0,27387
354,17179,0,27478
355,17093,0,27414
356,17274,0,27344
357,17256,0,27630
358,17474,0,27465
359,17471,0,27629
360,17618,0,27438
361,17699,0,27531
362,17770,0,27464
363,17781,0,27482
364,17805,0,27471
365,18075,0,27585
366,17996,0,27465
367,18071,0,28513
368,18401,0,27624
369,18305,0,27701
370,18456,0,27855
371,18541,0,27507
372,18584,0,27595
373,18644,0,27523
374,18621,0,27511
375,18695,0,27545
376,18817,0,27624
377,18987,0,27866
378,18892,0,27762
379,18984,0,27531
380,19382,0,27841
381,18589,0,29153
382,18219,0,27825
383,18446,0,27994
384,18420,0,27831
385,18577,0,27622
386,18702,0,27770
387,18705,0,27881
388,18733,0,27999
389,18898,0,27918
390,18936,0,27688
391,18940,0,27729
