Taille du terrain : 1.000000
Nombre de cellules par direction : 1000
Vecteur vitesse : [0.000000, 0.000000]
Position initiale du foyer (col, ligne) : 500, 500
OpenMP threads: 2
step,update_time,display_time,total_time
0,107,245330,245635
1,31,175185,175254
2,37,174242,174307
3,61,171973,172079
4,52,171089,171191
5,60,170630,170719
6,68,170613,170735
7,93,170062,170181
8,106,169969,170103
9,87,166103,166215
10,119,165971,166116
11,209,166372,166607
12,132,165864,166021
13,144,165048,165217
14,242,164532,164799
15,177,164633,164834
16,212,165578,165815
17,205,165921,166151
18,243,166951,167218
19,297,165360,165681
20,367,165883,166271
21,325,165801,166149
22,397,166037,166457
23,434,165510,165965
24,404,166440,166871
25,489,165974,166487
26,506,165915,166446
27,491,169156,169674
28,650,169897,170574
29,554,166403,167043
30,557,166119,166698
31,628,165978,166629
32,618,171737,172382
33,681,171919,172643
34,789,167514,168341
35,852,169337,170230
36,889,168477,169409
37,921,166604,167553
38,881,166297,167204
39,868,167606,168501
40,1090,167004,168122
41,1143,166488,167655
42,1026,166710,167764
43,1205,166681,167910
44,1115,166674,167817
45,1195,166745,167966
46,1329,166557,167909
47,1333,166805,168161
48,1258,164575,165860
49,1469,166429,167921
50,1373,165428,166828
51,1430,165390,166846
52,1537,166625,168185
53,1528,166198,167752
54,1614,166552,168193
55,1866,166284,168172
56,1729,166580,168334
57,1772,166228,168024
58,2094,166255,168370
59,1902,166310,168234
60,1979,166361,168361
61,2299,166416,168738
62,2271,166433,168728
63,2136,166082,168241
64,2426,166123,168571
65,2538,166977,169539
66,2473,167041,169539
67,2783,166587,169393
68,2543,166350,168918
69,2632,166371,169025
70,2946,166085,169053
71,3098,166191,169312
72,2785,166282,169091
73,3227,166180,169429
74,2957,166497,169480
75,3393,166459,169876
76,3508,167988,171519
77,3930,171193,175148
78,3602,171341,174966
79,3412,171193,174628
80,3570,170957,174554
81,3578,170456,174056
82,4168,170741,174933
83,3755,171199,174979
84,3837,171394,175254
85,4532,171315,175871
86,4121,171578,175725
87,4620,168034,172678
88,4217,167802,172045
89,4313,166845,171181
90,4617,167725,172365
91,4537,167438,172000
92,4639,168260,172925
93,5220,168112,173355
94,5401,167988,173414
95,5048,168711,173782
96,5222,167243,172489
97,5314,168131,173471
98,5376,166997,172397
99,6174,168268,174465
100,5573,168114,173708
101,5759,168160,173943
102,6518,167244,173785
103,5998,168416,174439
104,6442,168684,175148
105,6957,169453,176434
106,6396,167173,173596
107,6532,169001,175557
108,6712,168620,175356
109,6767,168220,175014
110,6858,168906,175786
111,7004,167551,174578
112,7127,168538,175689
113,7382,169710,177115
114,7420,168195,175640
115,7543,168032,175603
116,8508,168267,176799
117,7789,172231,180046
118,8364,171243,179634
119,8840,171683,180550
120,8244,171132,179403
121,8581,171424,180031
122,9609,171723,181357
123,8680,170776,179484
124,8821,171709,180554
125,9802,171910,181736
126,9067,170512,179606
127,9803,166865,176693
128,9281,167486,176794
129,9420,167074,176521
130,10146,167722,177893
131,9758,166430,176214
132,10986,167268,178278
133,10897,167687,178608
134,11273,167664,178963
135,11462,167471,178959
136,12558,167619,180203
137,11465,167706,179199
138,11788,167646,179458
139,12045,172032,184099
140,14767,172137,186934
141,12895,171133,184052
142,12490,172482,185000
143,12703,172680,185409
144,14075,172194,186294
145,13082,172081,185189
146,14327,170787,185138
147,14193,172617,186835
148,13634,171039,184700
149,13719,169615,183357
150,14970,168617,183611
151,14274,169042,183342
152,14959,170820,185802
153,14573,169783,184384
154,15111,169181,184320
155,15377,169694,185094
156,17040,167883,184948
157,15634,167333,182991
158,15786,169486,185300
159,15929,169459,185410
160,16411,169106,185540
161,16538,169654,186215
162,16986,169251,186261
163,16992,170399,187422
164,17215,169841,187083
165,17374,168311,185708
166,18114,169447,187585
167,17842,169596,187465
168,18328,169279,187630
169,18706,169221,187950
170,19171,169232,188425
171,18971,170581,189594
172,19092,170657,189775
173,19958,169161,189142
174,19523,169926,189471
175,19738,170127,189888
176,21472,168916,190412
177,20143,169454,189616
178,20783,169227,190033
179,21241,169617,190882
180,20830,167985,188841
181,21481,167898,189402
182,22141,169047,191213
183,21662,168470,190155
184,21895,168711,190628
185,22286,169883,192194
186,22893,169154,192069
187,20788,169939,190752
188,18829,168447,187301
189,19516,169975,189517
190,19477,170140,189645
191,19776,170125,189927
192,22543,170409,192979
193,20382,170471,190880
194,21019,169072,190118
195,21489,170859,192373
196,21120,170603,191750
197,21448,170532,192007
198,21572,170660,192254
199,21805,170955,192787
200,21873,170647,192547
201,22157,169190,191374
202,24935,169033,193997
203,24103,170330,194460
204,22600,170638,193264
205,23105,170102,193233
206,23072,171132,194230
207,24375,171183,195585
208,23573,170787,194385
209,23917,170502,194446
210,24503,170307,194838
211,24376,171077,195481
212,25173,170460,195661
213,27479,171216,198723
214,25176,170448,195651
215,25541,170473,196043
216,25795,170977,196800
217,25897,172715,198641
218,29164,171926,201119
219,26248,170913,197188
220,29240,171185,200452
221,27214,171703,198942
222,28533,171327,199887
223,27668,171498,199194
224,27782,171113,198922
225,28072,171690,199789
226,28548,172579,201153
227,32469,170943,203439
228,30338,171515,201882
229,29177,171666,200868
230,30164,171941,202132
231,29591,172224,201841
232,30538,172187,202753
233,30436,174670,205134
234,34105,175944,210079
235,30324,174106,204460
236,30646,173561,204236
237,30654,174405,205086
238,34200,174594,208821
239,31335,175001,206364
240,32077,174566,206674
241,36272,173732,210034
242,32192,175068,207289
243,35055,174676,209757
244,32851,174586,207466
245,36180,175833,212042
246,33972,174536,208538
247,35607,171608,207244
248,34262,170972,205263
249,34751,171618,206397
250,36082,172170,208279
251,35286,171131,206452
252,37881,172499,210407
253,35701,172448,208177
254,35934,172809,208773
255,36623,172645,209293
256,36787,172800,209617
257,37680,172243,209953
258,37280,171639,208948
259,38383,172657,211068
260,37961,172422,210412
261,38305,170786,209122
262,39188,171395,210611
263,39057,173083,212183
264,40715,172706,213453
265,43366,172794,216193
266,42837,172143,215011
267,41901,172264,214195
268,43075,174574,217681
269,42866,172448,215347
270,43032,172125,215189
271,44640,172152,216825
272,43433,173435,216900
273,43841,173066,216940
274,43942,173280,217255
275,45302,172213,217549
276,46514,173287,219828
277,46196,172124,218351
278,45510,173272,218814
279,45456,173649,219136
280,46191,173281,219505
281,46076,173894,220004
282,46549,173691,220273
283,47620,174391,222042
284,47526,173122,220679
285,49182,173017,222229
286,48223,175763,224018
287,47618,175403,223054
288,47937,174551,222522
289,48515,173497,222045
290,48414,175312,223759
291,49041,174915,223988
292,49608,175984,225623
293,52217,174854,227103
294,51021,172343,223396
295,51633,174766,226431
296,50905,174281,225219
297,51252,173775,225060
298,51978,174569,226580
299,51664,174471,226167
300,52912,173498,226443
301,52491,174095,226619
302,54213,173859,228103
303,54029,174041,228101
304,54387,173720,228138
305,55257,175461,230750
306,54863,174015,228910
307,54886,174923,229842
308,55234,174953,230220
309,57330,174660,232023
310,56059,173702,229793
311,56406,175587,232025
312,55868,175140,231039
313,57301,175496,232829
314,57366,174770,232169
315,57406,175462,232900
316,58008,175521,233572
317,58136,175231,233399
318,58268,177151,235447
319,58652,175573,234257
320,60528,175597,236154
321,59272,174862,234167
322,59945,175900,235878
323,60581,176255,236870
324,60998,175949,236980
325,61503,176119,237656
326,62288,174910,237230
327,61763,175317,237113
328,62715,176031,238779
329,63663,176073,239768
330,64029,175965,240028
331,63395,177051,240480
332,63603,175858,239493
333,64025,177219,241277
334,64720,176914,241666
335,64624,176801,241459
336,65946,177394,243373
337,65402,177306,242740
338,67392,176528,243954
339,65699,177467,243197
340,66088,177786,243907
341,66228,177186,243443
342,69220,177337,246596
343,66889,176463,243380
344,70094,178103,248231
345,69905,178535,248468
346,67864,176686,244584
347,68839,177582,246455
348,69382,177750,247165
349,69372,177235,246639
350,69410,177500,246943
351,70152,178033,248216
352,70183,177048,247264
353,71396,177187,248615
354,71009,176797,247840
355,72021,176281,248331
356,71963,178196,250193
357,73946,176961,250941
358,72797,177931,250761
359,73283,177772,251088
360,73990,177545,251570
361,73491,177999,251521
362,73669,178210,251912
363,74780,178150,252963
364,74216,178805,253057
365,77098,178835,255966
366,75281,178792,254119
367,76046,193705,269780
368,98177,188982,287190
369,82399,182846,265290
370,77455,181741,259230
371,76582,182172,258788
372,78493,181666,260193
373,78539,180963,259533
374,79303,177817,257154
375,78152,177184,255369
376,80884,177995,258912
377,78938,176687,255657
378,79365,177500,256897
379,79812,177889,257734
380,80849,178387,259268
381,80115,179509,259657
382,80851,177878,258761
383,81422,177157,258612
384,84342,177209,261584
385,80765,176748,257544
386,82126,178281,260438
387,82468,178349,260849
388,82948,177743,260723
389,82342,178721,261096
390,83405,178052,261486
391,84470,178215,262720
392,87218,178074,265324
393,86003,178786,264822
394,86547,177786,264367
395,84905,179180,264119
396,84682,178457,263175
397,85340,179034,264408
398,91874,178843,270750
399,85096,178304,263432
400,83695,178924,262652
401,83697,178917,262647
402,83913,178687,262633
403,84776,179234,264044
404,85613,179546,265193
405,84960,178854,263842
406,85333,179221,264587
407,87590,179567,267184
408,87114,178843,265991
409,89099,179880,269011
410,88063,178963,267058
411,87297,178980,266311
412,91408,179449,270891
413,87665,180349,268047
414,88272,178856,267162
415,88722,179687,268441
416,88741,179874,268656
417,89348,179843,269225
418,90130,179751,269915
419,90189,179705,269927
420,90934,180450,271415
421,91016,181625,272676
422,92674,179244,271949
423,94026,179732,273793
424,91814,179754,271603
425,92326,180145,272505
426,92967,180504,273504
427,94774,180291,275098
428,93632,180239,273906
429,94480,178899,273412
430,94386,180157,274574
431,97919,184521,282471
432,101085,185153,286271
433,96469,184971,281489
434,95486,185653,281173
435,96639,185178,281851
436,96217,185921,282173
437,101876,185536,287445
438,96507,186048,282584
439,110234,185415,295682
440,98775,184867,283675
441,97635,180232,277899
442,97498,180920,278449
443,99024,179817,278873
444,98767,181189,279988
445,98892,181497,280423
446,99671,180802,280506
447,101117,180093,281243
448,100126,181841,282001
449,100613,181495,282143
450,100753,181984,282771
451,101323,181420,282779
452,101321,181254,282609
453,102375,181625,284033
454,104375,181356,285765
455,104028,182316,286378
456,103752,182298,286085
457,112026,182238,294298
458,104887,181634,286554
459,104632,181409,286074
460,105117,182003,287155
461,105189,181679,286902
462,105364,181893,287291
463,105315,182401,287749
464,105944,181641,287618
465,107136,181832,289000
466,107194,182277,289504
467,106999,182192,289223
468,108801,182674,291507
469,108120,183011,291165
470,108652,182327,291013
471,110011,182344,292388
472,108567,182500,291098
473,109685,181143,290857
474,110473,182883,293388
475,110255,182893,293182
476,110248,182918,293199
477,110950,182015,292998
478,112889,183056,295975
479,112599,182739,295367
480,113941,183016,296990
481,113198,183248,296479
482,113349,182885,296267
483,114485,183051,297566
484,114099,182991,297123
485,116830,182888,299751
486,113538,183158,296729
487,113768,182773,296574
488,114179,183252,297463
489,114487,183542,298061
490,117001,182611,299645
491,116666,182788,299487
492,116191,183448,299674
493,118163,183220,301416
494,117247,183908,301190
495,120922,183545,304499
496,119734,184161,303927
497,118325,185416,303774
498,119917,184527,304478
499,119903,184325,304263
500,120326,184335,304695
501,120398,184041,304474
502,120742,184708,305482
503,123011,184054,307098
504,121731,183531,305295
505,122144,184610,306788
506,124844,185015,309894
507,122846,184752,307631
508,124818,184750,309602
509,124448,184578,309060
510,124215,184972,309221
511,124521,184981,309537
512,125097,185520,310651
513,125536,185851,311422
514,125420,185073,310525
515,125665,184956,310656
516,127143,184852,312024
517,128424,185727,314186
518,127338,185405,312777
519,128323,185601,313960
520,128364,185449,313847
521,130773,185448,316256
522,129382,185713,315129
523,130034,185037,315105
524,132172,185943,318147
525,132700,185085,317818
526,131797,185982,317813
527,131786,185985,317804
528,132763,186254,319052
529,133671,185920,319624
530,133498,186137,319668
531,134049,185272,319353
532,134154,186173,320362
533,133750,189721,323504
534,146039,191721,337810
535,137100,191072,328207
536,134700,191473,326205
537,135483,186730,322247
538,136910,186555,323500
539,135922,186683,322639
540,136418,187194,323646
541,137933,186091,324054
542,138501,187132,325666
543,138184,186673,324891
544,141258,187461,328754
545,139595,187573,327202
546,140252,187404,327691
547,141691,187066,328792
