Taille du terrain : 1.000000
Nombre de cellules par direction : 1000
Vecteur vitesse : [0.000000, 0.000000]
Position initiale du foyer (col, ligne) : 500, 500
OpenMP threads: 9
step,update_time,display_time,total_time
0,981,233401,234536
1,47,169555,169839
2,345,199537,199925
3,81,177492,177632
4,297,169734,170081
5,292,168428,168767
6,306,169094,169429
7,265,168366,168660
8,312,169615,169957
9,333,169493,169856
10,290,169522,169841
11,288,167877,168196
12,556,167805,168393
13,606,167564,168198
14,510,167381,167920
15,471,166183,166682
16,542,167613,168184
17,614,165514,166156
18,568,164757,165353
19,617,165822,166467
20,701,166822,167551
21,660,166305,166995
22,747,165720,166497
23,708,165678,166414
24,788,165439,166256
25,766,165472,166266
26,789,165869,166686
27,783,172461,173276
28,734,171711,172560
29,814,170321,171165
30,809,168478,169315
31,1470,171930,173427
32,653,171395,172095
33,677,169201,169922
34,954,169179,170155
35,933,169328,170306
36,1017,168608,169654
37,1083,168752,169860
38,1099,167492,168618
39,1243,166905,168175
40,1362,165090,166482
41,1508,165636,167171
42,1428,165807,167261
43,1527,165884,167437
44,1753,165583,167364
45,1569,165188,166784
46,1621,165433,167079
47,1518,165540,167085
48,1613,165400,167038
49,1740,167786,169554
50,1844,169797,171671
51,1560,167540,169125
52,1705,168862,170592
53,1588,167875,169488
54,1702,168949,170676
55,1876,169762,171661
56,1864,168171,170060
57,1957,169594,171575
58,2390,168543,170961
59,2113,168222,170363
60,2344,166572,168942
61,2370,166064,168462
62,2539,166708,169274
63,2626,166462,169114
64,2742,167058,169827
65,2809,167063,169898
66,3058,166852,169936
67,2950,167005,169981
68,3000,166396,169423
69,3044,166466,169536
70,3098,166906,170026
71,3392,166743,170161
72,3439,166326,169790
73,3233,169737,172997
74,3718,168681,172429
75,2929,168537,171492
76,3133,169782,172941
77,3155,168846,172029
78,3541,168434,172000
79,3320,168710,172059
80,3417,169063,172506
81,3446,169360,172831
82,3695,169299,173021
83,3661,166674,170360
84,3885,164590,168501
85,3865,164681,168574
86,4199,164701,168927
87,4418,164897,169340
88,4120,165309,169455
89,4372,164509,168909
90,4499,164596,169118
91,4478,165263,169766
92,4568,165490,170087
93,5188,165593,170805
94,4655,168805,173487
95,6803,169717,176550
96,4947,169116,174088
97,5180,168570,173776
98,5095,168703,173823
99,5431,168896,174354
100,5406,168686,174119
101,5571,168297,173891
102,5995,167804,173822
103,5832,169177,175039
104,6079,166096,172201
105,6198,165558,171782
106,6170,165620,171816
107,6457,165418,171897
108,6596,166037,172657
109,6539,165549,172113
110,6873,165667,172563
111,6835,165766,172628
112,6926,165999,172949
113,7122,165772,172916
114,7178,165663,172864
115,7194,165253,172472
116,7705,165727,173454
117,7435,165956,173418
118,7502,166509,174035
119,8125,165986,174132
120,7789,166254,174067
121,7751,166498,174274
122,8163,166614,174804
123,7925,165893,173843
124,8152,167335,175513
125,8465,166966,175453
126,8332,167295,175652
127,8544,167749,176318
128,8412,167824,176258
129,8673,166365,175062
130,10443,169059,179531
131,10842,168651,179521
132,11852,167707,179587
133,11812,167499,179336
134,12560,168502,181086
135,12417,166960,179405
136,12468,167891,180385
137,12654,168018,180706
138,12851,167241,180119
139,13001,167174,180200
140,13313,168810,182150
141,13022,167716,180767
142,13460,168480,181966
143,13504,168128,181659
144,13971,166839,180837
145,14013,172492,186532
146,15861,171245,187134
147,14175,169486,183688
148,14360,169748,184135
149,14703,169127,183859
150,14835,168467,183328
151,14659,169015,183696
152,15055,170439,185521
153,14836,169326,184192
154,13669,170433,184126
155,15121,170100,185250
156,15310,170568,185906
157,15496,171379,186900
158,16033,170659,186716
159,16325,170804,187160
160,16165,169625,185817
161,16357,169657,186038
162,16876,170014,186916
163,17274,170081,187381
164,18591,171470,190088
165,27343,170068,197438
166,17998,169754,187780
167,18255,169837,188116
168,18557,170654,189238
169,18478,170605,189111
170,18576,170476,189080
171,19277,171307,190632
172,18933,171076,190037
173,19124,170891,190042
174,19803,170011,189841
175,19742,170096,189866
176,20300,171212,191538
