Taille du terrain : 1.000000
Nombre de cellules par direction : 1000
Vecteur vitesse : [0.000000, 0.000000]
Position initiale du foyer (col, ligne) : 500, 500
OpenMP threads: 7
step,update_time,display_time,total_time
0,368,247017,247427
1,207,170802,171047
2,63,169955,170048
3,71,180008,180124
4,88,165478,165605
5,348,165619,166014
6,422,165930,166399
7,256,165532,165815
8,264,163255,163547
9,455,161502,161986
10,539,161573,162141
11,437,162251,162719
12,479,161378,161889
13,544,161531,162099
14,569,161775,162371
15,677,161591,162297
16,547,161731,162304
17,620,164602,165252
18,581,161729,162340
19,580,161511,162122
20,581,162318,162928
21,600,161368,161991
22,640,161309,161973
23,666,161423,162115
24,686,162224,162933
25,719,161689,162436
26,769,162407,163201
27,794,165588,166413
28,808,161348,162183
29,879,162741,163645
30,838,162146,163087
31,907,161685,162618
32,1085,161509,162618
33,1012,166961,168001
34,634,183988,184667
35,645,163788,164470
36,1031,167111,168183
37,1006,168539,169591
38,1107,166177,167310
39,1280,167463,168770
40,1192,165886,167109
41,1221,166093,167344
42,1335,166665,168027
43,1320,165891,167240
44,1275,162965,164269
45,1407,161731,163164
46,1574,162613,164215
47,1399,162891,164315
48,1578,162817,164418
49,1728,162749,164503
50,1672,162689,164385
51,1926,162879,164829
52,1748,162822,164593
53,1752,162787,164565
54,2103,163158,165285
55,1891,162780,164699
56,2133,162844,165001
57,2211,163220,165456
58,2067,163016,165110
59,2079,162645,164751
60,2338,162969,165332
61,2213,162856,165096
62,2417,162709,165149
63,2675,163261,165960
64,2627,162799,165454
65,2498,162822,165346
66,2913,166990,169927
67,3007,167332,170367
68,2951,165137,168112
69,3180,166122,169335
70,2558,165920,168506
71,2681,165842,168549
72,3002,165829,168854
73,2731,166408,169165
74,2910,166089,169028
75,3095,165697,168817
76,3047,167077,170155
77,2862,162150,165041
78,3821,162162,166009
79,3503,162548,166075
80,3627,162604,166257
81,3685,162361,166070
82,3600,162369,165996
83,3704,162486,166217
84,3817,166607,170449
85,4576,167473,172077
86,4663,166687,171373
87,4763,166366,171157
88,4127,165960,170114
89,4219,165953,170196
90,4453,165815,170293
91,4459,167489,171975
92,4510,166683,171222
93,5070,166361,171455
94,5041,163654,168719
95,5099,161688,166813
96,5187,161799,167008
97,5219,162265,167509
98,5309,164558,169895
99,8088,167315,175432
100,5752,165369,171144
101,5617,165483,171126
102,6950,165758,172734
103,6074,166230,172327
104,5892,166311,172231
105,5972,166119,172118
106,6226,166285,172537
107,6292,166662,172982
108,6387,166392,172804
109,6922,166553,173503
110,7829,167110,174965
111,7614,167427,175063
112,8105,165845,173979
113,8363,164098,172481
114,7463,163664,171152
115,8731,163624,172382
116,9070,163888,172985
