Taille du terrain : 1.000000
Nombre de cellules par direction : 1000
Vecteur vitesse : [0.000000, 0.000000]
Position initiale du foyer (col, ligne) : 500, 500
OpenMP threads: 5
step,update_time,display_time,total_time
0,255,244183,244635
1,43,172327,172411
2,254,169965,170246
3,58,169115,169219
4,56,166421,166524
5,243,167085,167356
6,92,166758,166897
7,239,167935,168197
8,272,168847,169149
9,392,165118,165538
10,130,166501,166660
11,410,166282,166718
12,344,165938,166306
13,388,166466,166877
14,381,166020,166424
15,378,162293,162696
16,692,161633,162350
17,541,161835,162399
18,593,162582,163200
19,727,161567,162316
20,588,161471,162080
21,612,162200,162836
22,631,161850,162507
23,683,162785,163492
24,737,161963,162725
25,813,163264,164102
26,792,163101,163916
27,837,163009,163950
28,968,162696,163690
29,865,162412,163315
30,1030,163504,164557
31,889,165848,166776
32,576,167360,167978
33,595,163833,164466
34,657,163235,163932
35,1025,161864,162910
36,1090,162694,163808
37,1149,162887,164063
38,1233,162269,163525
39,1150,164427,165603
40,1288,162296,163612
41,1358,163152,164538
42,1516,162867,164409
43,1393,162775,164194
44,1556,162383,163966
45,1445,162076,163545
46,1480,162219,163724
47,1547,162694,164266
48,1456,162666,164144
49,1571,161744,163335
50,1656,162061,163741
51,1673,162352,164048
52,1795,162046,163866
53,1773,162292,164089
54,1794,162201,164020
55,2080,166704,168806
56,1944,168303,170271
57,1806,166667,168493
58,2014,166412,168448
59,1987,166303,168313
60,2174,166357,168553
61,2241,166619,168882
62,2161,168381,170566
63,2179,167284,169488
64,2486,166987,169495
65,2457,166799,169283
66,2490,162963,165479
67,2649,167214,169885
68,2441,167174,169643
69,2639,166593,169256
70,2796,166576,169391
71,3068,163734,166827
72,3214,163598,166839
73,3231,163933,167190
74,3310,163107,166440
75,3170,163532,166725
76,3392,165771,169189
77,3405,163062,166494
78,3414,163091,166529
79,3707,163990,167723
80,3624,163719,167368
81,3687,162717,166429
82,4035,163913,167974
83,4574,166551,171155
84,4067,163699,167788
85,4080,163900,168005
86,4317,163932,168272
87,4139,164107,168272
88,4296,164106,168429
89,4389,163752,168163
90,4418,163098,167537
91,4542,164860,169425
92,5039,164311,169377
93,5000,164843,169870
94,5231,165025,170280
95,5051,163908,168982
96,5393,164029,169443
97,5327,164222,169570
98,5710,164307,170041
99,5667,164253,169940
100,5704,163878,169605
101,5992,163403,169418
102,5647,164315,169986
103,5950,164025,169996
104,6093,163683,169802
105,6646,164074,170744
106,6350,163733,170105
107,6451,163814,170287
108,6620,163410,170053
109,6708,164170,170902
110,6706,163485,170215
111,7693,164516,172233
112,7157,164015,171197
113,7363,164264,171652
114,7575,164348,171947
115,7479,164396,171902
116,7489,164748,172262
117,7911,164330,172265
118,7899,164501,172426
119,8194,164147,172364
120,8289,167439,175752
121,15040,168326,183385
122,8197,167430,175653
123,9135,167693,176849
124,8675,167773,176472
125,8473,166972,175468
126,8662,167883,176570
127,9030,167510,176565
128,9074,167533,176634
129,9252,167638,176913
130,9452,163801,173278
131,10237,163988,174248
132,10589,164669,175282
133,10270,164135,174427
134,11285,164127,175434
135,10809,164506,175341
136,11189,164299,175513
137,11138,164592,175751
138,10964,164189,175181
139,11335,164315,175672
140,11924,164505,176452
141,11759,164448,176233
142,11526,165226,176779
143,11911,164288,176222
144,12008,164669,176702
145,11966,165039,177029
146,12259,165079,177361
147,12585,164747,177357
148,13010,164124,177158
149,12777,164516,177318
150,13239,164536,177797
151,13876,164714,178615
152,13389,164446,177869
153,13710,164837,178572
154,14459,164049,178534
155,13917,163026,176969
156,14117,164703,178846
157,14764,164310,179097
158,15017,165605,180646
159,15260,164657,179939
160,15341,165297,180664
161,15472,165017,180513
162,17290,165302,182617
163,16300,165429,181755
164,16551,164698,181274
165,18240,164815,183079
166,17035,165142,182203
167,17122,165073,182220
168,17926,165452,183401
169,18217,165491,183733
170,18474,165378,183874
171,18702,165291,184015
172,18362,164830,183217
173,18791,164877,183693
174,19081,165050,184158
175,18967,167136,186145
176,19182,166262,185465
177,19878,166052,185953
178,19971,165244,185239
179,19707,165232,184965
180,21133,165311,186469
181,20549,165253,185828
182,20416,165539,185980
183,20624,165910,186558
184,22020,165202,187243
185,21099,165334,186459
186,21394,166260,187679
187,19245,165031,184301
188,17970,165542,183537
189,18582,166376,184987
190,18282,165664,183974
191,18505,165612,184143
192,21300,165342,186670
193,18977,166190,185196
194,19620,166150,185799
195,20106,165827,185957
196,19772,166074,185874
197,20119,167810,187952
198,20012,165635,185672
199,19896,166142,186062
200,20703,166167,186897
201,21030,166177,187234
202,21040,165962,187028
203,21556,165863,187446
204,21477,166227,187733
205,21964,166379,188369
206,21701,166453,188179
207,22041,166074,188143
208,22517,166310,188855
209,22880,166964,189876
210,22719,166501,189249
211,23086,166378,189491
212,24025,167244,191296
213,24540,167019,191589
214,24289,166687,191002
215,24367,166992,191386
216,24818,166886,191730
217,24673,169130,193832
218,25062,167501,192592
219,24571,167247,191846
220,25107,166641,191776
221,25121,166949,192100
222,25849,166888,192767
223,26883,166655,193566
224,25874,167486,193385
225,26847,167102,193978
226,27114,167449,194591
227,27049,167186,194261
228,27178,166954,194158
229,27027,167316,194370
230,27303,167387,194717
231,27252,167139,194418
232,28144,167631,195804
233,28042,167421,195490
234,28854,167427,196312
235,28639,166998,195668
236,28385,167524,195938
237,29709,167582,197320
238,29921,167485,197435
239,29545,167822,197397
240,29896,167841,197765
241,30357,167708,198095
242,30292,168626,198943
243,30705,168742,199474
244,31177,167795,198999
245,30970,167951,198952
246,31769,167608,199407
247,31528,168329,199884
248,32295,167880,200201
249,34121,168126,202278
250,33159,168016,201204
251,32523,168523,201074
252,36394,167870,204292
253,33859,168830,202718
254,34339,168700,203070
255,33732,168037,201800
256,34479,168034,202546
257,34070,168701,202803
258,34292,168961,203283
259,35082,167861,202973
260,35783,168929,204743
261,35719,170243,205996
262,40729,169478,210238
263,38039,170399,208467
264,41259,168847,210132
265,40939,169621,210592
266,38244,168564,206839
267,38987,168798,207815
268,39503,169455,208989
269,39814,170284,210128
270,39982,168874,208886
271,40794,168544,209369
272,41233,168259,209523
273,41870,169053,210952
274,41134,169715,210879
275,41716,169709,211455
276,42312,169179,211522
277,42993,169186,212205
278,42644,169450,212125
279,42914,169226,212172
280,42015,169931,211978
281,45930,169730,215690
282,40857,172083,212969
283,48261,172931,221223
284,43038,172933,215999
285,44492,175226,219754
286,45329,173341,218705
287,45558,173109,218697
288,45443,173014,218492
289,46418,173105,219557
290,46194,170195,216417
291,46924,170993,217948
292,46326,170719,217077
293,46750,173796,220577
294,46374,172870,219274
295,47659,173919,221609
296,50573,173611,224217
297,45969,173582,219578
298,47095,173301,220424
299,48613,173964,222610
300,49361,172336,221729
301,49139,171106,220277
302,49710,170525,220264
303,49125,170440,219593
304,50110,170487,220629
305,50543,170321,220897
306,51037,170698,221769
307,51359,170786,222173
308,52558,171131,223722
309,53196,169682,222907
310,52368,171409,223810
311,52389,170860,223279
312,51888,170718,222636
313,52946,171162,224141
314,52910,170727,223670
315,54026,171178,225238
316,53562,170554,224145
317,59689,170788,230508
318,54110,171798,225941
319,53386,171800,225215
320,54016,171076,225123
321,55450,170729,226213
322,56051,171960,228043
323,56139,171231,227410
324,56609,171279,227922
325,56939,171576,228548
326,57163,171166,228364
327,57090,171977,229098
328,57073,171676,228778
329,58156,171417,229606
330,59096,171839,230966
331,58485,170320,228833
332,59728,171617,231379
333,59579,172245,231856
334,58433,172562,231027
335,57879,172420,230332
336,58546,172072,230652
337,60242,172469,232741
338,59495,173827,233356
339,58784,172477,231295
340,63522,176490,240048
341,65039,176792,241865
342,63391,175844,239266
343,63092,176308,239427
344,63200,175389,238624
345,63370,175785,239189
346,65115,175313,240459
347,63668,174135,237834
348,65136,176326,241491
349,66947,174455,241437
350,64843,174293,239166
351,65131,174123,239287
352,65086,174061,239178
353,66429,174805,241267
354,66287,175060,241382
355,67412,174869,242315
356,67244,174873,242152
357,66750,174801,241583
358,67938,175009,242982
359,68228,174652,242915
360,68211,175316,243561
361,69290,174755,244079
362,70200,175543,245777
363,68651,174836,243520
364,70873,175698,246604
365,69528,175354,244919
366,68735,175350,244129
367,70950,175269,246251
368,71225,175878,247132
369,70036,176714,246791
370,70797,175815,246646
371,72002,176098,248131
372,72104,176552,248688
373,71878,175550,247459
374,74513,176181,250725
375,73674,176090,249794
376,74266,175423,249718
377,72569,176579,249176
378,74539,176237,250807
379,73970,176316,250314
380,74766,176087,250884
381,75441,176331,251800
382,75708,175535,251274
383,76247,175996,252272
384,76367,176794,253194
385,76739,176435,253206
386,77009,176496,253535
387,78112,176576,254719
388,79021,176856,255909
389,79064,175891,254986
390,78434,176677,255143
391,79567,176505,256105
392,75072,177196,252301
393,75567,176105,251704
394,76556,177127,253717
395,76468,177032,253533
396,77986,177587,255605
397,76577,176227,252836
398,80824,176351,257206
399,74450,176210,250690
400,74935,176813,251781
401,76763,176713,253506
402,77440,177098,254571
403,76721,177171,253923
404,76399,176852,253284
405,77477,176843,254350
406,78294,176964,255289
407,77491,177331,254853
408,78812,177368,256212
409,78835,177713,256578
410,78948,177763,256741
411,78858,176940,255830
412,78850,177616,256500
413,79090,177512,256632
414,78965,177551,256546
415,79589,178226,257847
416,81631,177368,259028
417,82218,178540,260786
418,81755,178036,259824
419,81826,178418,260275
420,82437,178111,260581
421,83065,178632,261727
422,81420,177870,259319
423,82643,180313,262986
424,82597,178077,260704
425,83736,178545,262312
426,87198,177827,265056
427,84192,178384,262609
428,85125,177822,262980
429,87265,179354,266653
430,88539,179179,267751
431,89283,178965,268281
432,89125,178295,267451
433,89272,178239,267542
434,89015,178830,267877
435,89126,178175,267329
436,89929,178584,268544
437,90233,178456,268722
438,90777,178947,269752
439,91021,179007,270059
440,92015,179990,272037
441,91993,179598,271626
442,92688,179139,271858
443,92639,178422,271106
444,93124,179688,272846
445,92330,179598,271959
446,92749,179012,271789
447,93137,179252,272421
448,102738,181412,284185
449,99086,180738,279853
450,97504,181087,278623
451,98826,181705,280564
452,101381,181787,283201
453,89670,181877,271581
454,93407,181320,274758
455,90923,178174,269126
456,94505,178586,273124
457,91688,178065,269785
458,97984,182191,280210
459,93770,181968,275771
460,95074,181731,276836
461,94538,181320,275891
462,95688,181857,277577
463,94646,181219,275897
464,94471,179841,274346
465,99399,178343,277774
466,97425,180058,277514
467,97803,180602,278438
468,99959,180373,280363
469,102021,180672,282725
470,101404,181187,282624
471,101354,180494,281880
472,100816,180256,281103
473,100853,181073,281956
474,100451,180736,281217
475,102875,181290,284199
476,99074,181048,280154
477,102985,180967,283983
478,104772,180449,285254
479,104115,180936,285084
480,103815,182101,285941
481,105477,181315,286825
482,104763,181217,286014
483,105605,181301,286936
484,105065,181182,286278
485,104454,180643,285130
486,105423,181501,286958
487,105087,181687,286799
488,104286,181528,285847
489,106624,181951,288608
490,107078,182013,289120
491,106686,181897,288614
492,107273,181665,288970
493,108932,184377,293342
494,114465,183775,298270
495,109588,183812,293432
496,109631,183716,293382
497,109230,183986,293249
498,109153,184618,293803
499,109470,181855,291354
500,109287,181093,290414
501,109717,180921,290670
502,109860,181275,291167
503,106101,181871,288004
504,108944,181164,290142
505,108721,181411,290166
506,111887,181714,293630
507,109730,180820,290583
508,111280,181784,293096
509,112046,181601,293679
510,111877,181086,292993
511,113921,181537,295486
512,114054,181802,295890
513,118987,185750,304769
514,110408,184559,294999
515,113872,184783,298688
516,115762,184704,300500
517,116356,184987,301378
518,115717,183206,298955
519,116352,183777,300161
520,117198,183219,300451
521,116277,183744,300056
522,117279,183018,300331
523,116776,183645,300453
524,119080,183538,302649
525,118506,183842,302381
526,118647,183594,302274
527,118662,183491,302186
528,118308,184027,302363
529,120333,183976,304339
530,119485,184672,304186
531,120529,183874,304434
532,120508,183491,304032
533,120953,184064,305048
534,122222,185119,307374
535,120863,185625,306520
536,122066,184628,306726
537,122030,184584,306643
538,122640,184872,307543
539,122696,183781,306509
540,122831,184746,307609
541,123161,184856,308049
542,124578,184868,309478
543,124743,184931,309706
544,125173,184909,310111
545,125954,184939,310926
546,125655,186011,311697
547,125472,185306,310826
548,123953,185174,309159
549,128387,185136,313555
550,126887,185311,312231
551,127340,185610,312981
552,128154,185632,313816
553,127098,185553,312680
554,125399,185364,310796
555,125146,185608,310787
556,125516,186595,312142
557,128521,186359,314911
558,126766,185568,312367
559,129506,187267,316807
560,128722,185545,314299
561,129183,185948,315165
562,131028,186542,317603
563,131285,186388,317706
564,131122,186043,317198
565,132411,186211,318654
566,134130,186421,320585
567,132700,186014,318747
568,134967,186565,321565
569,133439,186613,320085
570,134549,186416,320998
571,134429,186024,320484
572,134925,189934,324893
573,142450,188756,331241
574,137084,188319,325433
575,135313,187781,323130
