Taille du terrain : 1.000000
Nombre de cellules par direction : 1000
Vecteur vitesse : [0.000000, 0.000000]
Position initiale du foyer (col, ligne) : 500, 500
OpenMP threads: 10
step,update_time,display_time,total_time
0,564,241123,248997
1,55,170902,171001
2,226,172966,173222
3,236,168280,168562
4,242,167616,167910
5,236,166952,167232
6,303,167626,167957
7,255,166361,166642
8,392,166496,166915
9,391,163354,163772
10,555,164746,165330
11,567,164399,164997
12,626,164441,165093
13,535,163145,163706
14,548,162925,163500
15,547,163767,164343
16,606,163566,164201
17,827,163103,163954
18,613,162921,163567
19,602,163283,163913
20,634,162878,163540
21,889,162820,163737
22,754,162699,163479
23,701,163172,163900
24,851,162521,163397
25,763,162568,163355
26,800,163138,163963
27,802,162986,163907
28,907,170401,171337
29,678,167965,168682
30,851,167491,168367
31,1303,173797,175132
32,1659,168981,170688
33,700,169407,170150
34,653,166430,167126
35,833,166262,167118
36,935,167028,167985
37,952,167004,167982
38,980,166504,167507
39,1116,166944,168085
40,1319,164084,165432
41,1235,163480,164740
42,1311,163348,164683
43,1550,163554,165128
44,1451,163870,165346
45,1401,163821,165244
46,1454,163677,165159
47,1440,163431,164899
48,1542,163621,165188
49,1700,163701,165427
50,1602,163804,165432
51,1922,163319,165267
52,3582,163601,167210
53,15368,164089,179482
54,3639,163922,167584
55,2124,164499,166650
56,2132,164343,166501
57,2231,164559,166816
58,2228,164509,166763
59,2292,164712,167030
60,2151,164414,166592
61,2334,164064,166421
62,2920,164395,167342
63,2418,164904,167347
64,2353,164132,166512
65,2495,162809,165329
66,2743,164365,167132
67,2591,163789,166408
68,3077,164044,167146
69,2875,164404,167302
70,2800,163562,166388
71,2907,163793,166724
72,2944,163712,166677
73,3162,162919,166106
74,3125,163172,166322
75,3146,164036,167202
76,3178,164238,167443
77,3279,163923,167231
78,3479,163517,167022
79,3494,163468,166987
80,4537,164256,168818
81,3568,164296,167889
82,3692,164274,167991
83,10710,164663,175399
84,4374,164775,169173
85,4419,164657,169102
86,4722,165152,169900
87,4756,165905,170687
88,4743,164669,169439
89,4798,163665,168490
90,4862,164419,169306
91,5624,164735,170380
92,4526,164213,168761
93,4987,164857,169867
94,17125,165187,182339
95,5625,165074,170728
96,5831,164122,169979
97,6024,165531,171580
98,5813,164915,170756
99,6101,165170,171297
100,5665,163099,168788
101,5561,163829,169415
102,5632,164117,169776
103,6068,163963,170058
104,6020,165107,171151
105,6140,165663,171828
106,9191,165640,174858
107,7587,165097,172709
108,7631,165606,173263
109,7712,164901,172641
110,7720,165393,173139
111,7861,165890,173778
112,7992,165762,173783
113,8075,165179,173288
114,8365,166254,174645
115,8466,164878,173371
116,8661,165231,173914
117,8712,166218,174956
118,8849,165203,174075
119,9161,165942,175128
120,9088,165662,174774
121,9071,166039,175136
122,9184,165568,174779
123,9494,166724,176246
124,9630,165265,174920
125,9657,168410,178094
126,9222,168671,177923
127,8866,167836,176729
128,8582,167806,176415
129,8450,168693,177170
130,8988,168035,177049
131,10817,168472,179318
132,11862,168057,179947
133,11853,168132,180010
134,12822,168552,181401
135,12556,168103,180688
136,24810,169209,194047
137,13656,168426,182104
138,12453,168451,180931
139,12498,168428,180951
140,12642,168539,181205
141,12837,168343,181205
142,13088,166017,179135
143,11796,165238,177058
144,12042,166488,178553
145,16901,167275,184205
146,16664,166039,182728
147,12398,165606,178027
148,12748,165480,178251
149,17187,165881,183090
150,13130,165742,178899
151,13086,165694,178809
152,19751,168082,187861
153,14925,166138,181090
154,14171,166625,180816
155,14219,165578,179822
156,18546,166826,185400
157,16006,167019,183054
158,16124,166263,182411
159,16409,166460,182894
160,16258,166944,183225
161,16593,166333,182953
162,17230,166715,183975
163,17726,166288,184040
164,17879,166743,184647
165,17802,166489,184318
166,18209,166644,184877
167,18173,167676,185876
168,18560,166545,185130
169,19141,166346,185511
170,18968,167207,186198
171,19193,166756,185976
172,19151,166604,185782
173,19467,167441,186943
174,19286,166423,185733
175,20179,166589,186793
176,20016,166442,186483
177,20377,166676,187076
178,20931,167318,188271
179,20732,166756,187514
180,21137,170839,192004
181,23607,170074,193707
182,21279,170053,191357
183,21316,170666,192008
184,21679,169689,191397
185,21808,170315,192152
186,22111,169602,191742
187,19769,170259,190055
188,18002,170663,188693
189,18744,166317,185090
190,18758,166146,184932
191,17761,169324,187111
192,19466,169723,189216
193,19261,170341,189631
194,19728,169922,189679
195,20114,170362,190506
196,20223,169785,190036
197,20367,169982,190380
198,21258,169569,190857
199,21487,167741,189254
200,22223,167446,189694
201,21920,167508,189454
202,21761,167757,189548
203,21425,167745,189201
204,21656,168398,190084
205,21862,168275,190165
206,22253,168425,190706
207,22013,167788,189828
208,22203,168217,190450
209,22540,167668,190242
210,22732,168402,191160
211,23081,168047,191153
212,23482,169212,192719
213,23678,168644,192353
214,24090,167908,192030
215,24006,168256,192291
216,24301,168066,192396
217,24358,169770,194159
218,25007,169790,194827
219,25070,168253,193351
220,25284,169040,194351
221,26015,168245,194289
222,25969,169186,195185
223,26407,169085,195522
224,26414,168288,194730
225,26453,169014,195494
