Taille du terrain : 1.000000
Nombre de cellules par direction : 50
Vecteur vitesse : [0.000000, 0.000000]
Position initiale du foyer (col, ligne) : 25, 25
OpenMP threads: 9
step,update_time,display_time,total_time
0,6021,3174,11223
1,941,359,1443
2,1501,372,1924
3,3253,389,3685
4,223,4410,4652
5,594,365,1004
6,1044,1367,2456
7,825,345,1203
8,255,289,560
9,274,504,792
10,349,264,629
11,370,256,639
12,1012,587,1622
13,414,291,724
14,433,262,711
15,420,264,698
16,589,209,831
17,257,3767,4039
18,385,302,709
19,299,260,576
20,316,274,602
21,335,173,522
22,852,209,1080
23,496,401,923
24,1835,560,2449
25,705,428,1166
26,835,420,1288
27,1124,396,1550
28,913,335,1303
29,936,282,1230
30,2759,284,3056
31,893,373,1278
32,1000,366,1382
33,747,240,1013
34,854,195,1069
35,612,174,796
36,675,198,886
37,658,193,865
38,721,177,909
39,725,198,937
40,701,197,909
41,760,188,962
42,902,211,1129
43,742,1013,1789
44,780,679,1471
45,857,241,1122
46,889,249,1159
47,886,210,1118
48,890,538,1448
49,841,218,1073
50,909,181,1100
51,853,185,1049
52,940,211,1165
53,923,184,1117
54,963,186,1161
55,982,191,1182
56,1082,207,1309
57,945,1239,2194
58,976,230,1220
59,1163,205,1383
60,1040,183,1232
61,1075,210,1299
62,1114,185,1312
63,997,204,1212
64,1057,173,1240
65,1079,201,1293
66,1129,173,1324
67,1151,184,1346
68,1220,190,1431
69,1154,606,1770
70,1183,170,1362
71,1266,184,1464
72,1162,188,1364
73,1222,192,1426
74,1038,177,1224
75,1017,216,1247
76,1034,171,1215
77,1010,177,1197
78,1029,184,1222
79,1029,183,1220
80,1082,210,1304
81,1000,191,1200
82,1010,193,1215
83,1014,191,1223
84,1031,376,1421
85,991,204,1207
86,1118,214,1345
87,1051,190,1253
88,1119,211,1344
89,1177,227,1420
90,1056,192,1259
91,1056,193,1259
92,1064,191,1264
93,1064,202,1278
94,1050,183,1242
95,1085,388,1489
96,1329,309,1665
97,1092,1815,2922
98,1003,194,1206
99,1057,211,1282
100,1056,194,1261
101,1048,186,1243
102,1003,199,1210
103,1030,183,1221
104,1028,188,1225
105,1072,222,1307
106,1023,211,1247
107,1110,216,1345
108,1168,1624,2808
109,1015,200,1225
110,1036,225,1272
111,996,190,1197
112,1042,208,1262
113,1035,209,1255
114,1041,214,1267
115,1029,219,1261
116,1020,187,1217
117,1002,185,1196
118,1118,455,1585
119,1166,210,1395
120,1042,1627,2683
121,1152,203,1367
122,1045,187,1241
123,1027,207,1247
124,1043,202,1256
125,1035,209,1255
126,1055,190,1254
127,1020,184,1213
128,1047,198,1254
129,1019,208,1236
130,1031,184,1224
131,1012,184,1212
132,1008,1659,2681
133,1062,192,1265
134,1020,195,1224
135,1016,200,1225
136,1010,193,1214
137,1042,191,1241
138,978,185,1174
139,1042,198,1251
140,1007,200,1216
141,1035,178,1221
142,1011,182,1201
143,1080,205,1303
144,1034,203,1247
145,1039,221,1272
146,1079,228,1320
147,1058,183,1251
148,1010,191,1213
149,1022,188,1220
150,1024,183,1216
151,1016,187,1212
152,994,181,1184
153,1035,199,1244
154,1021,190,1220
155,973,182,1163
156,1059,224,1302
157,1005,203,1220
158,1043,206,1261
159,998,186,1194
160,990,185,1184
161,985,183,1176
162,1015,191,1217
163,992,190,1191
164,1048,212,1273
165,1021,195,1226
166,993,185,1188
167,1033,201,1245
168,1029,187,1227
169,1013,190,1212
170,1026,189,1232
171,1164,217,1395
172,1006,198,1214
173,1025,204,1244
174,1026,185,1221
175,1023,184,1215
176,1035,206,1253
177,998,191,1199
178,1012,183,1205
179,1000,183,1192
180,1024,192,1226
181,1010,180,1199
182,954,182,1144
183,981,181,1170
184,976,214,1207
185,1007,194,1212
186,992,192,1195
187,965,186,1160
188,977,183,1169
189,1009,194,1211
190,1024,207,1243
191,1040,204,1252
192,1002,199,1211
193,997,213,1223
194,1060,185,1254
195,1029,182,1219
196,1085,195,1291
197,1091,205,1317
198,985,205,1202
199,1116,196,1325
200,985,189,1187
201,982,185,1175
202,1000,208,1219
203,1001,187,1200
204,1034,220,1263
205,1026,199,1234
206,1002,193,1203
207,1025,189,1225
208,1030,182,1221
209,985,215,1209
210,1052,356,1423
211,1031,193,1234
212,952,188,1149
213,984,209,1203
214,973,212,1197
215,1027,217,1257
216,1039,191,1241
217,1014,196,1220
218,997,193,1198
219,985,180,1174
220,1007,182,1197
221,1005,190,1206
222,976,188,1174
223,996,207,1211
224,1014,188,1211
225,1014,223,1258
226,981,213,1207
227,1150,194,1358
228,937,197,1144
229,971,188,1170
230,980,186,1175
231,942,186,1137
232,935,188,1131
233,975,222,1210
234,968,191,1169
235,991,191,1192
236,974,185,1168
237,955,201,1164
238,948,191,1149
239,1343,288,1648
240,1033,198,1244
241,934,189,1131
242,959,184,1153
243,955,183,1146
244,946,181,1135
245,969,182,1159
246,926,181,1115
247,924,190,1125
248,946,211,1170
249,926,185,1120
250,952,194,1153
251,977,180,1164
252,963,212,1189
253,976,208,1202
254,1000,190,1201
255,925,181,1114
256,964,215,1188
257,915,196,1121
258,909,182,1098
259,955,195,1158
260,915,186,1109
261,913,187,1108
262,932,182,1122
263,920,189,1120
264,879,179,1066
265,909,181,1097
266,900,184,1091
267,891,181,1080
268,1004,249,1273
269,929,207,1150
270,885,193,1088
271,870,187,1067
272,859,182,1049
273,838,182,1027
274,845,185,1038
275,826,188,1024
276,855,188,1052
277,817,185,1010
278,820,185,1015
279,829,180,1017
280,798,180,986
281,809,208,1031
282,766,190,967
283,770,311,1094
284,881,189,1088
285,767,209,989
286,729,197,937
287,723,206,942
288,701,191,901
289,685,181,875
290,637,190,835
291,639,191,842
292,605,183,797
293,580,198,790
294,578,187,775
295,557,191,761
296,509,175,692
297,507,189,706
298,488,174,671
299,468,186,665
300,426,176,611
301,422,170,600
302,397,165,570
303,396,177,583
304,352,233,593
305,334,316,660
306,351,632,998
307,339,496,845
308,310,501,824
309,314,293,617
310,270,369,648
311,291,287,588
312,245,163,417
313,224,220,454
314,215,212,435
315,212,180,402
316,195,263,465
317,207,216,431
318,168,259,434
319,184,240,432
320,194,213,414
321,148,180,339
322,160,165,334
323,158,167,332
324,128,160,298
325,142,178,333
326,131,166,305
327,120,153,280
328,122,156,287
329,122,161,291
330,118,152,278
331,102,149,258
332,110,165,285
333,110,176,297
334,98,157,265
335,101,153,261
336,84,160,254
337,93,155,255
338,90,168,269
339,91,174,275
340,85,159,253
341,82,159,250
342,70,150,228
343,82,148,238
344,83,177,270
345,75,169,257
346,79,168,258
347,89,165,264
348,75,155,241
349,97,201,309
350,105,162,277
351,86,153,249
352,75,174,259
353,75,159,244
354,115,164,289
355,99,173,285
356,88,156,254
357,83,154,246
358,89,171,274
359,69,167,248
360,70,169,249
361,83,172,264
362,77,158,244
363,84,153,247
364,68,172,251
365,87,236,332
366,69,147,224
367,85,163,258
368,77,160,247
369,84,152,245
370,71,147,225
371,66,147,221
372,69,151,228
373,84,168,263
374,84,164,255
375,81,169,261
376,75,158,242
377,79,156,245
378,73,149,230
379,78,158,247
380,74,173,256
381,74,164,247
382,83,150,242
383,75,165,249
384,79,167,256
385,70,145,224
386,66,148,223
387,70,150,228
388,74,165,250
389,82,154,244
390,72,159,239
391,78,147,232
392,63,151,222
393,75,145,229
394,71,146,225
395,83,191,285
396,77,157,242
397,69,158,237
398,71,181,262
399,72,159,240
400,74,163,247
401,74,147,229
402,78,148,236
403,76,179,264
404,63,157,229
405,80,161,251
406,72,215,298
407,74,157,240
408,78,168,255
409,70,185,265
410,71,150,229
411,74,160,243
412,86,167,266
413,74,159,244
414,80,170,259
415,112,202,325
416,75,162,243
417,79,171,259
418,75,157,241
419,82,188,281
420,90,159,260
421,68,156,233
422,78,166,255
423,75,165,248
424,68,155,231
425,77,161,246
426,68,155,232
427,68,159,238
428,68,167,247
429,72,154,237
430,74,157,242
431,73,167,250
432,71,198,279
433,64,155,228
434,62,162,235
435,83,163,256
436,70,165,246
437,72,154,235
438,65,165,242
439,77,160,245
440,73,166,248
441,59,156,223
442,72,167,251
443,76,163,248
444,73,151,233
445,72,147,227
446,63,148,220
447,58,151,218
448,66,145,219
449,73,165,247
450,67,159,236
451,74,163,247
452,65,158,232
453,70,148,226
454,69,170,248
455,76,159,244
456,71,158,238
457,76,160,250
458,73,161,243
459,74,163,247
460,77,157,244
461,80,161,251
462,71,150,230
463,73,150,233
464,86,167,263
465,62,163,235
466,74,154,236
467,66,164,239
468,64,153,226
469,73,191,274
470,73,151,233
471,77,150,237
472,69,154,231
473,63,161,233
474,70,147,226
475,77,167,252
476,65,151,225
477,69,161,241
478,65,152,225
479,75,150,234
480,82,149,241
481,66,149,224
482,67,157,234
483,78,154,243
484,72,154,276
485,71,155,236
486,79,165,253
487,119,232,364
488,85,156,252
489,79,179,269
490,66,165,244
491,65,152,225
492,69,162,242
493,82,166,259
494,72,152,234
495,97,157,265
496,87,164,259
497,72,156,237
498,88,149,247
499,91,153,253
500,91,158,259
501,75,174,259
502,69,163,242
503,71,157,239
504,64,153,226
505,72,162,242
506,71,148,227
507,66,148,222
508,68,146,221
509,67,154,229
510,87,158,256
511,76,153,238
512,76,166,253
513,61,165,234
514,69,155,233
515,80,152,244
516,80,146,234
517,69,146,223
518,76,150,236
519,68,147,223
520,73,157,239
521,69,156,235
522,77,179,264
523,75,147,230
524,69,147,224
525,67,148,223
526,70,157,236
527,67,147,222
528,67,158,235
529,68,158,237
530,76,173,259
531,69,157,235
532,75,168,251
533,65,153,226
534,69,165,246
535,66,152,228
536,66,160,238
537,79,168,256
538,72,196,278
539,74,153,235
540,68,154,231
541,67,146,221
542,68,158,236
543,216,152,376
544,68,154,230
545,81,159,249
546,65,150,224
547,74,151,233
548,72,157,240
549,70,165,245
550,66,154,228
551,73,204,287
552,64,161,235
553,75,219,305
554,91,214,317
555,77,155,243
556,74,174,259
557,67,174,253
558,85,161,256
559,75,155,242
560,79,149,238
561,77,154,241
562,68,158,237
563,67,150,226
564,67,155,230
565,67,151,228
566,69,164,242
567,74,146,228
568,115,150,274
569,74,145,227
570,89,179,279
571,73,155,238
572,73,155,238
573,76,155,238
574,85,173,266
575,52,179,242
576,68,162,239
577,70,224,305
578,70,151,230
579,71,152,232
580,63,167,242
581,77,157,243
582,77,196,284
583,76,156,243
584,70,163,242
585,62,148,218
586,66,159,236
587,70,157,236
588,67,150,226
589,71,154,234
590,88,166,264
591,71,151,232
592,68,174,252
593,64,157,230
594,68,153,230
595,76,146,230
596,72,156,237
597,75,156,240
598,72,147,228
599,75,155,240
600,80,169,259
601,82,160,252
602,76,152,237
603,82,151,243
604,70,156,235
605,72,168,252
606,76,226,313
