Profiling data for rank 1 of 2
OpenMP threads: 2
step,update_time,display_time,total_time
1,19,0,394770
2,5,0,701
3,3,0,404
4,6,0,407
5,9,0,402
6,11,0,405
7,17,0,431
8,21,0,404
9,30,0,409
10,35,0,407
11,45,0,411
12,54,0,408
13,69,0,410
14,77,0,417
15,86,0,840
16,107,0,422
17,116,0,422
18,123,0,425
19,129,0,423
20,139,0,422
21,154,0,428
22,183,0,450
23,177,0,432
24,188,0,435
25,200,0,1024
26,202,0,437
27,214,0,436
28,242,0,465
29,236,0,439
30,244,0,436
31,248,0,445
32,255,0,447
33,260,0,444
34,271,0,450
35,281,0,479
36,297,0,447
37,317,0,459
38,324,0,453
39,339,0,463
40,351,0,454
41,367,0,461
42,378,0,470
43,436,0,470
44,404,0,464
45,418,0,467
46,431,0,470
47,452,0,469
48,468,0,477
49,485,0,500
50,514,0,525
51,494,0,505
52,505,0,515
53,538,0,1475
54,551,0,562
55,549,0,560
56,571,0,582
57,663,0,677
58,610,0,621
59,631,0,643
60,689,0,702
61,657,0,669
62,702,0,866
63,679,0,693
64,699,0,712
65,701,0,714
66,716,0,730
67,736,0,750
68,760,0,778
69,762,0,1411
70,774,0,788
71,784,0,799
72,826,0,842
73,812,0,827
74,811,0,825
75,824,0,839
76,824,0,839
77,885,0,900
78,855,0,870
79,891,0,910
80,883,0,900
81,881,0,897
82,890,0,906
83,943,0,960
84,939,0,955
85,936,0,952
86,947,0,964
87,959,0,975
88,964,0,981
89,976,0,993
90,992,0,1010
91,999,0,1017
92,1012,0,1030
93,1050,0,1068
94,1065,0,1083
95,1108,0,1128
96,1032,0,1050
97,1022,0,1040
98,1029,0,1047
99,1037,0,1055
100,1074,0,1093
101,1055,0,1074
102,1057,0,1075
103,1105,0,1124
104,1060,0,1078
105,1056,0,1074
106,1060,0,1079
107,1063,0,1084
108,1107,0,1126
109,1068,0,1086
110,1063,0,1082
111,1072,0,1091
112,1111,0,1130
113,1064,0,1083
114,1066,0,1084
115,1065,0,1084
116,1060,0,1078
117,1064,0,1082
118,1064,0,1083
119,1068,0,1086
120,1058,0,1076
121,1093,0,1113
122,1069,0,1088
123,1106,0,1125
124,1072,0,1091
125,1060,0,1078
126,1056,0,1075
127,1065,0,1084
128,1062,0,1081
129,1059,0,1078
130,1114,0,1133
131,1072,0,1092
132,1070,0,1089
133,1072,0,1091
134,1065,0,1083
135,1062,0,1080
136,1087,0,1107
137,1063,0,1081
138,1101,0,1120
139,1115,0,1135
140,1063,0,1081
141,1061,0,1081
142,1067,0,1085
143,1056,0,1074
144,1054,0,1072
145,1069,0,1087
146,1051,0,1070
147,1053,0,1071
148,1074,0,1095
149,1065,0,1084
150,1054,0,1073
151,1054,0,1073
152,1060,0,1079
153,1050,0,1068
154,1058,0,1076
155,1065,0,1084
156,1053,0,1071
157,1054,0,1072
158,1074,0,2318
159,1066,0,1088
160,1047,0,1067
161,1054,0,1073
162,1044,0,1063
163,1058,0,1076
164,1046,0,1064
165,1046,0,1064
166,1073,0,1092
167,1044,0,1063
168,1048,0,1066
169,1064,0,1083
170,1053,0,1073
171,1051,0,1069
172,1052,0,1071
173,1171,0,1195
174,1163,0,1185
175,1189,0,1212
176,1129,0,1150
177,1122,0,1144
178,1055,0,1073
179,1045,0,1065
180,1048,0,1066
181,1052,0,1071
182,1047,0,1066
183,1044,0,1063
184,1121,0,1141
185,1050,0,1068
186,1048,0,1067
187,1061,0,1080
188,1046,0,1064
189,1043,0,1062
190,1048,0,1067
191,1041,0,1059
192,1039,0,1058
193,1066,0,1085
194,1042,0,1061
195,1037,0,1055
196,1053,0,1072
197,1040,0,1058
198,1043,0,1062
199,1041,0,1060
200,1042,0,1061
201,1038,0,1057
202,1037,0,1055
203,1069,0,1088
204,1048,0,1068
205,1037,0,1058
206,1070,0,1091
207,1041,0,1060
208,1036,0,1054
209,1053,0,1073
210,1041,0,1059
211,1045,0,1063
212,1079,0,1100
213,1030,0,1049
214,1035,0,1053
215,1036,0,1055
216,1035,0,1053
217,1093,0,1116
218,1142,0,1165
219,1026,0,1047
220,1034,0,1052
221,1064,0,1083
222,1037,0,1056
223,1027,0,1046
224,1026,0,1055
225,1033,0,1052
226,1029,0,1047
227,1027,0,1045
228,1043,0,1063
229,1016,0,1036
230,1033,0,1051
231,1074,0,1095
232,1024,0,1043
233,1105,0,1127
234,1029,0,1048
235,1024,0,1043
236,1011,0,1029
237,1018,0,1036
238,1012,0,1030
239,1010,0,1029
240,1066,0,1087
241,1025,0,1051
242,1079,0,1100
243,1027,0,1046
244,1014,0,1032
245,1012,0,1030
246,1012,0,1031
247,1030,0,1049
248,1007,0,1026
249,1023,0,1044
250,1044,0,1064
251,1082,0,1104
252,1019,0,1042
253,1003,0,1022
254,993,0,1012
255,994,0,1012
256,1007,0,1026
257,981,0,999
258,985,0,1004
259,999,0,1022
260,1035,0,1058
261,1062,0,1085
262,997,0,1016
263,1011,0,1030
264,980,0,999
265,976,0,995
266,986,0,1005
267,971,0,989
268,959,0,977
269,1013,0,1036
270,1096,0,1124
271,1129,0,1152
272,966,0,985
273,928,0,946
274,927,0,945
275,917,0,935
276,926,0,945
277,903,0,921
278,891,0,909
279,921,0,942
280,883,0,903
281,944,0,965
282,848,0,865
283,865,0,882
284,826,0,843
285,816,0,832
286,808,0,825
287,814,0,831
288,790,0,805
289,786,0,801
290,769,0,784
