Profiling data for rank 0 of 2
OpenMP threads: 2
step,update_time,display_time,total_time
0,0,747,815
1,0,435,442
2,0,414,418
3,0,412,415
4,0,439,443
5,0,429,436
6,0,495,499
7,0,625,631
8,0,433,435
9,0,420,423
10,0,419,422
11,0,422,424
12,0,422,424
13,0,847,850
14,0,433,438
15,0,442,444
16,0,437,439
17,0,432,435
18,0,433,436
19,0,448,451
20,0,443,445
21,0,439,441
22,0,449,452
23,0,816,821
24,0,453,458
25,0,445,448
26,0,455,458
27,0,451,453
28,0,451,454
29,0,468,471
30,0,453,456
31,0,461,463
32,0,459,461
33,0,466,468
34,0,458,461
35,0,469,472
36,0,471,473
37,0,473,476
38,0,466,468
39,0,471,474
40,0,486,488
41,0,480,483
42,0,475,478
43,0,496,499
44,0,478,481
45,0,487,491
46,0,486,488
47,0,484,487
48,0,488,495
49,0,501,534
50,0,491,512
51,0,1559,1578
52,0,498,503
53,0,506,554
54,0,512,568
55,0,506,596
56,0,513,611
57,0,510,734
58,0,513,631
59,0,536,667
60,0,853,1002
61,0,519,524
62,0,520,690
63,0,524,706
64,0,525,733
65,0,526,732
66,0,559,777
67,0,1476,1699
68,0,536,541
69,0,554,789
70,0,542,824
71,0,542,801
72,0,533,827
73,0,539,817
74,0,538,823
75,0,557,836
76,0,543,845
77,0,545,972
78,0,546,876
79,0,548,890
80,0,545,953
81,0,554,969
82,0,546,915
83,0,550,957
84,0,549,930
85,0,551,943
86,0,557,956
87,0,555,979
88,0,553,974
89,0,567,998
90,0,565,1011
91,0,558,1017
92,0,566,1060
93,0,562,1069
94,0,562,1220
95,0,558,1033
96,0,565,1059
97,0,565,1046
98,0,564,1052
99,0,563,1071
100,0,565,1062
101,0,572,1121
102,0,565,1077
103,0,573,1079
104,0,564,1062
105,0,569,1074
106,0,602,1134
107,0,568,1039
108,0,576,1145
109,0,575,1168
110,0,576,1133
111,0,572,1083
112,0,573,1107
113,0,568,1080
114,0,577,1087
115,0,567,1090
116,0,567,1088
117,0,572,1084
118,0,568,1095
