Profiling data for rank 1 of 2
OpenMP threads: 2
step,update_time,display_time,total_time
1,14,0,360946
2,9,0,151073
3,13,0,116373
4,17,0,111083
5,24,0,105446
6,33,0,104969
7,39,0,104305
8,46,0,119315
9,56,0,116453
10,72,0,105556
11,79,0,108641
12,95,0,110027
13,107,0,104689
14,126,0,104988
15,132,0,110740
16,137,0,105752
17,148,0,106651
18,162,0,104868
19,176,0,103944
20,191,0,103897
21,201,0,108013
22,217,0,105214
23,232,0,105957
24,245,0,107681
25,270,0,107664
26,292,0,105820
27,286,0,109825
28,304,0,109499
29,324,0,105376
30,344,0,103723
31,362,0,103963
32,380,0,104306
33,398,0,104660
34,408,0,104133
35,431,0,104151
36,451,0,106885
37,469,0,104372
38,480,0,104291
39,500,0,134544
40,532,0,104320
41,544,0,104398
42,522,0,104042
43,531,0,104862
44,562,0,104033
45,562,0,105110
46,592,0,105949
47,609,0,105907
48,600,0,105375
49,618,0,105114
50,641,0,106750
51,654,0,104803
52,649,0,103945
53,664,0,104163
54,693,0,103948
55,702,0,103817
56,719,0,105367
57,785,0,107652
58,766,0,107899
59,776,0,105525
60,830,0,104647
61,838,0,104174
62,839,0,104204
63,863,0,104134
64,882,0,103779
65,924,0,103507
66,979,0,103469
67,964,0,103687
68,978,0,103487
69,1017,0,103632
70,1049,0,103811
71,1077,0,103276
72,1091,0,103771
73,1072,0,103162
74,1090,0,103374
75,1123,0,103356
76,1141,0,103468
77,1182,0,103382
78,1217,0,105942
79,1228,0,104132
80,1271,0,108265
81,1282,0,106573
82,1290,0,104420
83,1327,0,105356
84,1360,0,105322
85,1419,0,107348
86,1396,0,106137
87,1454,0,106296
88,1456,0,106213
89,1521,0,131078
90,1534,0,111816
91,1545,0,114867
92,1561,0,104621
93,1618,0,105422
94,1621,0,110207
95,1667,0,104403
96,1695,0,104453
97,1697,0,104714
98,1715,0,106268
99,1788,0,105364
100,1768,0,105741
101,1808,0,103815
102,1840,0,104133
103,1887,0,105064
104,1959,0,109576
105,2018,0,105377
106,2026,0,106221
107,2094,0,113355
108,2153,0,104473
109,2167,0,105194
110,2179,0,104332
111,2215,0,106326
112,2279,0,104583
113,2259,0,104766
114,2407,0,104922
115,2319,0,104896
116,2412,0,106004
117,2494,0,106666
118,2461,0,104836
119,2457,0,105007
120,2506,0,105228
121,2504,0,103757
122,2550,0,103724
123,2582,0,105873
124,2825,0,104929
125,2656,0,106992
126,2692,0,104632
127,2740,0,105742
128,2837,0,108242
129,2908,0,105838
130,2820,0,104046
131,2949,0,105617
132,3682,0,106783
133,2966,0,104854
134,3091,0,107213
135,3067,0,107546
136,3091,0,105912
137,3170,0,105352
138,3191,0,107221
139,3350,0,107224
140,3280,0,104482
141,3309,0,106710
142,3391,0,126171
143,3414,0,104503
144,3465,0,104605
145,3481,0,107652
146,3602,0,104659
147,3595,0,104509
148,3610,0,111030
149,3674,0,104915
150,3702,0,104518
151,3759,0,105073
152,3842,0,106017
153,3825,0,104247
154,3899,0,104411
155,3942,0,104876
156,4488,0,106346
157,3995,0,104726
158,4046,0,104001
159,4093,0,104623
160,4101,0,104081
161,4149,0,103863
162,4202,0,103653
163,4321,0,106282
164,4379,0,106383
165,4471,0,106265
166,4509,0,106168
